seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group
dn3_1839_3	dn3_1839_3	1839_3	107.0754717	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-3	-3	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1199_1	dn2_1199_1	1199_1	94.70588235	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1199_2	dn2_1199_2	1199_2	92.59259259	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1199_3	dn2_1199_3	1199_3	98.22485207	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1199_4	dn2_1199_4	1199_4	98.89502762	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1200_1	dn2_1200_1	1200_1	98.32402235	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1200_2	dn2_1200_2	1200_2	94.73684211	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1200_3	dn2_1200_3	1200_3	98.35390947	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1200_4	dn2_1200_4	1200_4	95.52845528	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1223_3	dn2_1223_3	1223_3	102.7173913	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1223_4	dn2_1223_4	1223_4	98.34254144	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1223_5	dn2_1223_5	1223_5	98.32402235	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1225_1	dn2_1225_1	1225_1	99.02912621	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1225_2	dn2_1225_2	1225_2	98.19004525	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1225_3	dn2_1225_3	1225_3	98.60465116	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1225_4	dn2_1225_4	1225_4	98.29787234	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1225_5	dn2_1225_5	1225_5	97.47474747	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1291_1	dn2_1291_1	1291_1	94.14893617	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1291_2	dn2_1291_2	1291_2	98.73417722	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1291_3	dn2_1291_3	1291_3	98.93617021	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1291_4	dn2_1291_4	1291_4	96.73913043	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1292_1	dn2_1292_1	1292_1	93.75	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1292_2	dn2_1292_2	1292_2	95.26315789	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1292_3	dn2_1292_3	1292_3	97.8021978	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1292_4	dn2_1292_4	1292_4	94.88636364	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1293_1	dn2_1293_1	1293_1	128.4916201	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1293_2	dn2_1293_2	1293_2	125.1533742	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1293_3	dn2_1293_3	1293_3	137.804878	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1293_4	dn2_1293_4	1293_4	102.0618557	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1295_1	dn2_1295_1	1295_1	94.59459459	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1295_2	dn2_1295_2	1295_2	94.88372093	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1295_3	dn2_1295_3	1295_3	96.53679654	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1295_4	dn2_1295_4	1295_4	97.76785714	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1296_1	dn2_1296_1	1296_1	80.56872038	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1296_2	dn2_1296_2	1296_2	70.3196347	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1296_3	dn2_1296_3	1296_3	76.92307692	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1296_4	dn2_1296_4	1296_4	81.4479638	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1297_1	dn2_1297_1	1297_1	82.12765957	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1297_2	dn2_1297_2	1297_2	86.91588785	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1297_3	dn2_1297_3	1297_3	70.86956522	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
dn2_1297_4	dn2_1297_4	1297_4	83.82352941	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	-2	-2	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1199_1	d0_1199_1	1199_1	100	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.044004	0.98805	0.985812	0.990288	1.012094	1.009807	1.014392	0.050762	0.042189	0.059335	0.054454	23	24.875	23.293317	34.985748	17847	hFMT
d0_1199_2	d0_1199_2	1199_2	100	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1199_3	d0_1199_3	1199_3	100	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1199_4	d0_1199_4	1199_4	100	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1200_1	d0_1200_1	1200_1	100	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.059012	0.996799	0.995774	0.997823	1.003212	1.002182	1.004244	0.015724	0.011145	0.020303	0.018814	17	21.666667	17.954004	39.82777	23094	hFMT
d0_1200_2	d0_1200_2	1200_2	100	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1200_3	d0_1200_3	1200_3	100	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1200_4	d0_1200_4	1200_4	100	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1223_3	d0_1223_3	1223_3	100	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	fecal	NA	mouse	0.040371	0.990801	0.98874	0.992862	1.009284	1.007189	1.011388	0.042803	0.034136	0.051471	0.046918	25	26.875	25.293317	36.985748	16267	hFMT
d0_1223_4	d0_1223_4	1223_4	100	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1223_5	d0_1223_5	1223_5	100	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1225_1	d0_1225_1	1225_1	100	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	fecal	NA	mouse	0.06294	0.993005	0.991189	0.994821	1.007045	1.005206	1.00889	0.031528	0.024156	0.0389	0.034261	16	19.333333	16.503451	38.06988	15980	hFMT
d0_1225_2	d0_1225_2	1225_2	100	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1225_3	d0_1225_3	1225_3	100	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	fecal	NA	mouse	0.037375	0.990948	0.989106	0.992789	1.009135	1.007263	1.011014	0.042079	0.034336	0.049823	0.046087	27	30.5	27.697263	44.568701	20057	hFMT
d0_1225_4	d0_1225_4	1225_4	100	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1225_5	d0_1225_5	1225_5	100	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1291_1	d0_1291_1	1291_1	100	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1291_2	d0_1291_2	1291_2	100	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1291_3	d0_1291_3	1291_3	100	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1291_4	d0_1291_4	1291_4	100	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1292_1	d0_1292_1	1292_1	100	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	fecal	NA	mouse	0.03159	0.989229	0.987151	0.991307	1.010889	1.008769	1.013017	0.049648	0.040976	0.058321	0.055779	32	47.166667	36.296923	85.533138	18700	hFMT
d0_1292_2	d0_1292_2	1292_2	100	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1292_3	d0_1292_3	1292_3	100	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1292_4	d0_1292_4	1292_4	100	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1293_1	d0_1293_1	1293_1	100	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	fecal	NA	mouse	0.011193	0.893376	0.889417	0.897335	1.11935	1.114411	1.124332	0.371187	0.358585	0.383788	0.375457	100	117.1	105.687443	151.413259	44437	hFMT
d0_1293_2	d0_1293_2	1293_2	100	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1293_3	d0_1293_3	1293_3	100	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1293_4	d0_1293_4	1293_4	100	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1295_1	d0_1295_1	1295_1	100	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	fecal	NA	mouse	0.037453	0.988895	0.986946	0.990844	1.011229	1.00924	1.013226	0.04951	0.041662	0.057359	0.053027	27	36	29.002307	67.453337	21906	hFMT
d0_1295_2	d0_1295_2	1295_2	100	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1295_3	d0_1295_3	1295_3	100	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1295_4	d0_1295_4	1295_4	100	1295	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1296_1	d0_1296_1	1296_1	100	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1296_2	d0_1296_2	1296_2	100	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
d0_1296_3	d0_1296_3	1296_3	100	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	0	0	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hFMT
