feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Otu00618	group	mFMT_other	-0.514864431802884	0.158283654967172	98	14	0.00158791516666201	0.00339906509150196
Otu00600	group	hFMT	-0.579767613734702	0.180245752136517	98	14	0.00177986877947145	0.0037998785847446
Otu00075	group	mFMT_other	-1.67139690146122	0.520235310708428	98	40	0.00180101940639489	0.00383488828749519
Otu00211	group	mFMT_other	-1.32465644791345	0.414812252666646	98	34	0.00191355670962889	0.00406379017018556
Otu00220	group	mFMT_other	-1.04203693198208	0.327578363991034	98	12	0.00198868961471896	0.00421226382960157
Otu00425	group	mFMT_other	-0.777198625721861	0.244928289840971	98	20	0.00203792065219122	0.00430524074952439
Otu00513	group	hFMT	0.443168902474202	0.139822695449926	98	12	0.00206123361294234	0.00434312147687852
Otu00063	group	noFMT	-0.862529386462075	0.273663387066801	98	19	0.00217757798273632	0.00457631622934429
Otu00060	group	hFMT	1.09214931851242	0.348423879361018	98	13	0.00229669004483936	0.00481410095113082
Otu00129	group	mFMT_other	0.75080534936578	0.239858185011491	98	38	0.00232758040828171	0.00486621085358379
Otu00309	group	noFMT	-0.435680113669143	0.139775158831339	98	12	0.0024239846660061	0.00505466569888093
Otu00057	group	hFMT	1.24427980183472	0.399509175308852	98	11	0.00244254986848607	0.00508025191718624
Otu00504	group	hFMT	-0.526589204578233	0.169182265654273	98	12	0.0024573253089927	0.0050978445356224
Otu00016	group	hFMT	1.93434581388156	0.6229728550861	98	13	0.00251470991035804	0.0052035151222024
Otu00183	group	hFMT	-0.748965480127011	0.241323888934052	98	19	0.00252593611022034	0.00521337708682306
Otu00191	group	hFMT	0.901649996254639	0.291173512132106	98	12	0.00258031533883738	0.0053120267307188
Otu00283	group	hFMT	0.812355458673009	0.263466264226199	98	10	0.0026869797308329	0.0055175385312523
Otu00146	group	mFMT_other	1.24705851906318	0.405572959293824	98	36	0.00275769956792556	0.00564838464800996
Otu00034	group	mFMT_other	-1.1539167737844	0.376120343858074	98	36	0.002815827723138	0.00575141272628067
Otu00426	group	noFMT	-0.344771022760052	0.112405962793754	98	10	0.0028222545720039	0.00575141272628067
Otu00254	group	hFMT	0.567350757304803	0.18620635040909	98	10	0.00300135967758836	0.00610100065444283
Otu00448	group	hFMT	0.428901524407836	0.141831420243765	98	16	0.00321569447138044	0.00652026492061309
Otu00158	group	hFMT	-0.895134245507041	0.296186406492505	98	27	0.00323338933302245	0.0065233629793728
Otu00395	group	noFMT	-1.10154779751317	0.36447807087648	98	16	0.00323278762823415	0.0065233629793728
Otu00232	group	mFMT_other	-0.971232482241958	0.322009684347828	98	22	0.00329261403404835	0.00662628310592773
Otu00148	group	noFMT	-1.87858340017509	0.625321072712858	98	39	0.00341295825927642	0.00683438539760811
Otu00173	group	hFMT	0.997335065111623	0.331900102851129	98	12	0.00340544930766797	0.00683438539760811
Otu00599	group	noFMT	-0.658720595287712	0.220372569303447	98	12	0.00357024095075825	0.00713164467144036
Otu00176	group	noFMT	-0.510087640676698	0.170992181458087	98	15	0.00363490432720926	0.00724288343717993
Otu00028	group	mFMT_other	-2.48905698744651	0.836616418925704	98	14	0.00372208215418996	0.00739832585820518
Otu00220	group	hFMT	-0.765892344301898	0.258546297860658	98	12	0.00386687754956643	0.00766724860565138
Otu00264	group	mFMT_other	0.766076308464959	0.258735629935824	98	24	0.00388362255343836	0.00768157696231558
Otu00177	group	hFMT	0.565120121986397	0.191665158617411	98	10	0.00402853786587213	0.00794872874757656
Otu00312	group	hFMT	1.02347793582977	0.348318771211021	98	12	0.00415102035704484	0.00817042299545168
Otu00355	group	hFMT	-0.778296299891817	0.266510005138566	98	13	0.00437708898161059	0.00859443019016969
Otu00626	group	hFMT	0.369998170766885	0.127129069220413	98	10	0.00450630691067141	0.00882667397308695
Otu00119	group	noFMT	-2.05443085157003	0.707874891720645	98	34	0.00461532747189124	0.00901832752982139
Otu00378	group	mFMT_other	-0.884900735933816	0.30641243485116	98	21	0.00481235400440349	0.00938060309554014
Otu00341	group	hFMT	0.619481553461906	0.215336954421865	98	10	0.00497102743766756	0.00966655214987403
Otu00245	group	hFMT	0.623469327420025	0.217758171795122	98	14	0.00517237512785248	0.0100339104042715
Otu00496	group	mFMT_other	-0.629435402318157	0.220197688890083	98	12	0.00524216621146754	0.0101449115890991
Otu00236	group	hFMT	0.383446978953287	0.13427242196471	98	14	0.00528425689037596	0.0102019026567785
Otu00350	group	hFMT	0.830369814531237	0.293381319379092	98	10	0.00568598057549558	0.0109512800105607
Otu00213	group	mFMT_other	1.08990789062404	0.38542032522177	98	10	0.00572701841868922	0.0109779189165848
Otu00351	group	noFMT	-0.981134659123688	0.346881007490448	98	15	0.00571706517470111	0.0109779189165848
Otu00569	group	noFMT	-0.716960873032713	0.25467115860143	98	10	0.00593794240220279	0.0113552595226958
Otu00584	group	noFMT	-0.344771022760053	0.122594074893357	98	13	0.00598823917502153	0.0114243711920623
Otu00324	group	mFMT_other	-0.843680730720559	0.301524043482631	98	27	0.00623711505302856	0.0118711128485709
Otu00454	group	hFMT	0.454728199750601	0.162623191844119	98	10	0.00627007279947466	0.0119057617627672
Otu00133	group	noFMT	-1.12630132904381	0.408130679065926	98	21	0.00695587924170975	0.0131529571782826
Otu00487	group	noFMT	-0.363636363636364	0.131777384111032	98	12	0.00695949530994631	0.0131529571782826
Otu00600	group	noFMT	-0.579767613734703	0.210715430355223	98	14	0.00711953996106079	0.0134239924032151
Otu00494	group	hFMT	-0.572043750032781	0.208333984599156	98	15	0.00723331718226937	0.0136067295246885
Otu00606	group	noFMT	-0.42204375003278	0.154038246922797	98	15	0.00735526335538082	0.0138039477390519
Otu00158	group	mFMT_other	-1.02773404229019	0.375268411414224	98	27	0.00738012294242645	0.0138184668550769
Otu00157	group	hFMT	-1.0997991845368	0.404250020770247	98	23	0.00776405783542463	0.0145036913731196
Otu00071	group	hFMT	1.02895279286673	0.384536355735076	98	10	0.00879456544684804	0.0163907951861579
Otu00504	group	noFMT	-0.526589204578234	0.197781714649294	98	12	0.00912510044755863	0.0169676406939627
Otu00167	group	hFMT	-1.03663563631464	0.389552443379787	98	33	0.00915997188647483	0.0169933271549085
Otu00065	group	hFMT	0.997261263575482	0.377123350402932	98	10	0.00959086662024359	0.0177519022076527
Otu00400	group	mFMT_other	-0.83006334136535	0.314044936765605	98	22	0.00962395935809496	0.0177723917665506
Otu00150	group	hFMT	1.17755971121665	0.448354555914775	98	48	0.0100753292716494	0.018563449137491
Otu00167	group	noFMT	-1.19394085377872	0.455404411919401	98	33	0.0102051606276024	0.0187598283063215
Otu00355	group	noFMT	-0.802686543794257	0.311562240780089	98	13	0.0115428085781498	0.021170560278561
Otu00284	group	hFMT	-0.597089788661144	0.232281264091141	98	27	0.0117240983025395	0.0214543023359397
Otu00243	group	hFMT	-0.66161132150049	0.25765938054382	98	32	0.0118119084313326	0.0215660862083381
Otu00076	group	noFMT	-1.98179495044653	0.773773868179769	98	46	0.0120223817027663	0.0219008172328045
Otu00243	group	noFMT	-0.771217570031586	0.30121546062972	98	32	0.0120500267314112	0.0219017377753352
Otu00183	group	mFMT_other	-0.782279496835646	0.305757558252006	98	19	0.0121102300022491	0.0219616980040787
Otu00086	group	mFMT_other	-0.868882435685679	0.341186946376578	98	40	0.0125010613831224	0.0226196334891922
Otu00493	group	mFMT_other	0.509090909090909	0.200045688703596	98	12	0.01256050451941	0.0226763470853778
Otu00003	group	hFMT	2.28844279428969	0.899656338150422	98	83	0.0126004655261399	0.0226977135705244
Otu00201	group	hFMT	-1.24144777748448	0.492156049085325	98	36	0.013333898548116	0.0239653811321372
Otu00097	group	hFMT	-1.50865666889812	0.599256531149999	98	33	0.0135093679513189	0.0242267998593653
Otu00150	group	noFMT	-1.31394957252766	0.524146739001937	98	48	0.0138985555471536	0.0248694774424677
Otu00330	group	noFMT	-1.05994471242854	0.42434348636695	98	34	0.0142328831010021	0.0254113642975857
Otu00280	group	hFMT	-0.812916841777654	0.329013360917624	98	14	0.0152838132840101	0.0272274554529716
Otu00284	group	mFMT_other	-0.726070784648871	0.294300545420123	98	27	0.0154312864154667	0.0273693365654542
Otu00445	group	mFMT_other	-0.398632954611014	0.16154916855397	98	10	0.0154127972995662	0.0273693365654542
Otu00229	group	hFMT	0.31027624724597	0.126093375767666	98	12	0.0156926886922382	0.0277719293303426
Otu00168	group	hFMT	-0.590167411308982	0.243412990101682	98	18	0.0172390918424063	0.0304418974109888
Otu00361	group	hFMT	-0.556723977883799	0.234852266131805	98	16	0.019804640472574	0.0348959494789678
Otu00457	group	mFMT_other	0.439643691174308	0.185748439386326	98	15	0.0199896909181486	0.0351452735750455
Otu00487	group	hFMT	-0.266075388026607	0.112722232413802	98	12	0.0203190270980853	0.0356466410177279
Otu00494	group	noFMT	-0.57204375003278	0.243551843536266	98	15	0.02093090108223	0.0366404277079385
Otu00120	group	mFMT_other	-0.951284044059341	0.40662240870006	98	17	0.0214278127759569	0.0374291015372234
Otu00143	group	mFMT_other	0.911391603495168	0.391205806156676	98	20	0.0219628381999208	0.0382808000590412
Otu00155	group	mFMT_other	-1.15694544084298	0.496870710018113	98	37	0.0220312283697053	0.038286860246554
Otu00240	group	noFMT	-0.819198536955839	0.351900947883577	98	15	0.0220612020008025	0.038286860246554
Otu00019	group	hFMT	-1.48849621818369	0.646490598884638	98	54	0.0235178787696102	0.0407273136632519
Otu00162	group	hFMT	-1.14390348921555	0.497702809031388	98	49	0.02375740101634	0.0410540098933328
Otu00343	group	hFMT	-0.318181818181818	0.139031298530958	98	10	0.024344885403707	0.041979321625623
Otu00447	group	mFMT_other	-0.353178409156469	0.154575721056126	98	10	0.0245722179949391	0.0422809806437438
Otu00110	group	hFMT	-1.1628667305655	0.51029645552283	98	21	0.0249421713094846	0.0428262388228809
Otu00189	group	mFMT_other	-1.0910329325257	0.482323107952595	98	34	0.025998922526831	0.0445459245841882
Otu00330	group	hFMT	-0.807997009052011	0.362982961122034	98	34	0.0284044688342915	0.0485644202315112
Otu00151	group	hFMT	-0.579767613734701	0.263734476306484	98	14	0.0303826344019584	0.0517273965451064
Otu00157	group	noFMT	1.03902514132194	0.472586544137775	98	23	0.0303611720965605	0.0517273965451064
Otu00225	group	mFMT_other	-1.08403966188438	0.497140996253626	98	41	0.0317131791332529	0.0538790222327054
Otu00319	group	hFMT	-0.734996590974648	0.339120090037095	98	15	0.0327338819121703	0.0554963081998349
Otu00310	group	noFMT	0.895532136523481	0.418465355895924	98	12	0.0349407193425014	0.0591135440448608
Otu00391	group	noFMT	-0.545454545454545	0.256785278199081	98	14	0.0362810356021943	0.0612527107342485
Otu00280	group	noFMT	-0.812916841777656	0.384631488490596	98	14	0.0372068974064616	0.0626846893674625
Otu00228	group	hFMT	-0.882845149745757	0.419059801220554	98	28	0.0378045792213099	0.0635589488158272
Otu00018	group	mFMT_other	-1.32169849048078	0.635639321678808	98	39	0.0403108551483079	0.0676317257893648
Otu00539	group	hFMT	-0.2450110864745	0.118514344013132	98	10	0.0414493953807618	0.0693976391540971
Otu00388	group	mFMT_other	-0.490961341994422	0.239682329100644	98	28	0.0433108075579977	0.072364020081375
Otu00208	group	hFMT	0.625741097947782	0.305941416236674	98	17	0.0436203459262186	0.0727306181042528
Otu00097	group	mFMT_other	-1.54795532540601	0.759258499190948	98	33	0.0442809555860011	0.0736798580575317
Otu00361	group	noFMT	-0.556723977883799	0.274552913127082	98	16	0.0454167135610661	0.0754141725180665
Otu00104	group	hFMT	-1.05499135857627	0.520963332072324	98	70	0.0456954411355161	0.0757211930110092
Otu00253	group	hFMT	-0.363636363636365	0.181079188082435	98	17	0.0474958909380185	0.0785434098093872
Otu00305	group	mFMT_other	-0.554707490652503	0.28085415140827	98	26	0.0511933493458697	0.0844847299020795
Otu00343	group	noFMT	-0.318181818181818	0.162533871425762	98	10	0.0532387250362577	0.0876809206209386
Otu00539	group	noFMT	-0.268181818181818	0.138548624341947	98	10	0.0559154173104008	0.0919017143981537
Otu00001	group	mFMT_other	-1.1937636837219	0.629261640458956	98	97	0.0608863898011844	0.0998685296129183
Otu00164	group	mFMT_other	-0.889989390165047	0.470296619236389	98	34	0.0615150544405973	0.100695028262803
Otu00003	group	noFMT	-1.98758910792236	1.05173891877125	98	83	0.0618645564767016	0.101062139831373
Otu00025	group	hFMT	0.857295861141845	0.453937292007335	98	13	0.0620318717883429	0.101130748551904
Otu00560	group	mFMT_other	-0.278787878787879	0.148096836420695	98	11	0.0628652294140459	0.102282742211966
Otu00151	group	noFMT	-0.579767613734703	0.308317522136886	98	14	0.0631465444024916	0.102533725015716
Otu00039	group	hFMT	1.17677969630826	0.630687522436355	98	17	0.0651781901051093	0.105408415660968
Otu00336	group	mFMT_other	-0.525025613370597	0.281276174952436	98	29	0.0650769914958016	0.105408415660968
Otu00251	group	mFMT_other	-0.303030303030303	0.163545596527942	98	13	0.0670370436849691	0.10819778850754
Otu00155	group	noFMT	-0.84402004608754	0.458456158649285	98	37	0.0687751047583484	0.110781456167639
Otu00067	group	noFMT	-1.00622023665499	0.559618741369412	98	30	0.075379969528478	0.121178556592593
Otu00219	group	mFMT_other	-0.525599596009861	0.294623723569423	98	15	0.0776555473667794	0.124588522316085
Otu00041	group	mFMT_other	-1.03348991850281	0.581484221265836	98	76	0.0787481663503501	0.12584112919749
Otu00351	group	mFMT_other	0.668342108492044	0.375946552864235	98	15	0.0786774466822494	0.12584112919749
Otu00119	group	mFMT_other	1.35750688813493	0.767188516104756	98	34	0.0800607086594851	0.127685754719772
Otu00111	group	mFMT_other	-1.12597106246984	0.637166670385649	98	32	0.0804480934346158	0.128050515585276
Otu00228	group	mFMT_other	-0.937056287961829	0.530949099770984	98	28	0.0808335048226449	0.128410705495816
Otu00002	group	noFMT	2.26209006584627	1.29666656446827	98	78	0.0843330428714878	0.133706808639078
Otu00206	group	mFMT_other	-0.421015559329276	0.242585217082508	98	35	0.0859227983652416	0.135960192707353
Otu00343	group	mFMT_other	0.303280054810672	0.176152765261663	98	10	0.0884154256719809	0.139630623321504
Otu00253	group	noFMT	-0.363636363636364	0.21168975464268	98	17	0.0891294334171283	0.140483306186763
Otu00188	group	mFMT_other	-0.974300064539176	0.572645210530854	98	13	0.0921730628983973	0.144997391343093
Otu00020	group	mFMT_other	-1.07282153395671	0.637717209638493	98	35	0.0958329274074812	0.150461424937427
Otu00161	group	mFMT_other	1.11372223116907	0.668900313908261	98	24	0.0992415860285645	0.155510601796217
Otu00246	group	mFMT_other	0.567830159381606	0.341685428660072	98	40	0.0998742793949762	0.156198727658422
Otu00240	group	mFMT_other	-0.619198536955838	0.381387119645432	98	15	0.107822251860757	0.168302818668532
Otu00213	group	hFMT	-0.492260124322096	0.304198961714904	98	10	0.108966466155255	0.169760498431063
Otu00330	group	mFMT_other	0.74305424204603	0.459899698989542	98	34	0.109513440481871	0.170283904564297
Otu00398	group	mFMT_other	-0.382029745055274	0.237197477366146	98	16	0.110620488924204	0.171674489541985
Otu00168	group	mFMT_other	-0.49423245195939	0.308404451084612	98	18	0.112390029465927	0.17408589976776
Otu00488	group	mFMT_other	0.403356047303092	0.253741260458885	98	23	0.115274917388406	0.178212372284375
Otu00156	group	mFMT_other	0.531918624141648	0.336783802843609	98	31	0.117602121217429	0.181462546505669
Otu00004	group	mFMT_other	-1.09052178046692	0.702805736253921	98	62	0.12410194685755	0.190762421169606
Otu00201	group	mFMT_other	0.967949936670013	0.623562103660638	98	36	0.123953065747883	0.190762421169606
Otu00362	group	mFMT_other	0.50488332320731	0.326481925818719	98	18	0.125359577935799	0.192329238391996
Otu00001	group	noFMT	0.894407798449846	0.580611552771231	98	97	0.126808451108728	0.194182960236706
Otu00310	group	hFMT	0.550761348683437	0.357954814649227	98	12	0.127253290753168	0.19449508643524
Otu00185	group	mFMT_other	0.779034173240379	0.511664209087782	98	36	0.131228535060284	0.200191734959639
Otu00163	group	mFMT_other	-0.584919834251664	0.38658629934065	98	32	0.133624980431505	0.20346294190231
Otu00448	group	mFMT_other	0.266666666666667	0.179700521687675	98	16	0.141167562174326	0.214542792231038
Otu00078	group	mFMT_other	0.773404623652814	0.530103120905056	98	38	0.147906907460337	0.224362545715211
Otu00537	group	hFMT	0.24390243902439	0.167503807113852	98	14	0.148696730070551	0.225137450594624
Otu00282	group	mFMT_other	-0.489438981305229	0.338396445518882	98	28	0.151405909134652	0.228810053692255
Otu00141	group	mFMT_other	0.578066867878316	0.404117123148827	98	35	0.155905443726937	0.234773299888587
Otu00204	group	mFMT_other	0.586031437449658	0.410004500933521	98	26	0.156224612193521	0.234773299888587
Otu00606	group	mFMT_other	-0.238710416699446	0.16694528293386	98	15	0.156069087326814	0.234773299888587
Otu00201	group	noFMT	-0.820903524522243	0.575352664102704	98	36	0.156955567461294	0.23543335119194
Otu00584	group	mFMT_other	0.188562310573281	0.132866368761934	98	13	0.159151849340893	0.238284865339704
Otu00257	group	noFMT	0.343568011366914	0.24471145030565	98	21	0.163622495307455	0.244524729098364
Otu00504	group	mFMT_other	0.299565290273682	0.214354064466983	98	12	0.165545303834886	0.246940961542981
