seqID	sampleID	sampleType
d13_J001_2	d13_J001_2	mouse
d13_J001_3	d13_J001_3	mouse
d13_J002_1	d13_J002_1	mouse
d13_J002_2	d13_J002_2	mouse
d13_J002_3	d13_J002_3	mouse
d14_1759_1	d14_1759_1	mouse
d14_1759_2	d14_1759_2	mouse
d14_1759_3	d14_1759_3	mouse
d14_1760_2	d14_1760_2	mouse
d14_1760_3	d14_1760_3	mouse
d14_1762_1	d14_1762_1	mouse
d14_1762_2	d14_1762_2	mouse
d14_1762_3	d14_1762_3	mouse
d14_1763_1	d14_1763_1	mouse
d14_1763_2	d14_1763_2	mouse
d14_J001_1	d14_J001_1	mouse
d14_J001_2	d14_J001_2	mouse
d14_J001_3	d14_J001_3	mouse
d14_J002_1	d14_J002_1	mouse
d14_J002_2	d14_J002_2	mouse
d14_J002_3	d14_J002_3	mouse
d15_1759_1	d15_1759_1	mouse
d15_1759_2	d15_1759_2	mouse
d15_1759_3	d15_1759_3	mouse
d15_1760_2	d15_1760_2	mouse
d15_1760_3	d15_1760_3	mouse
d15_1762_1	d15_1762_1	mouse
d15_1762_2	d15_1762_2	mouse
d15_1762_3	d15_1762_3	mouse
d15_1763_1	d15_1763_1	mouse
d15_1763_2	d15_1763_2	mouse
d15_J001_1	d15_J001_1	mouse
d15_J001_2	d15_J001_2	mouse
d15_J001_3	d15_J001_3	mouse
d15_J002_1	d15_J002_1	mouse
d15_J002_2	d15_J002_2	mouse
d15_J002_3	d15_J002_3	mouse
d16_1759_1	d16_1759_1	mouse
d16_1759_2	d16_1759_2	mouse
d16_1759_3	d16_1759_3	mouse
d16_1760_2	d16_1760_2	mouse
d16_1760_3	d16_1760_3	mouse
d16_1762_1	d16_1762_1	mouse
d16_1762_2	d16_1762_2	mouse
d16_1762_3	d16_1762_3	mouse
d16_1763_1	d16_1763_1	mouse
d16_1763_2	d16_1763_2	mouse
d16_J001_1	d16_J001_1	mouse
d16_J001_2	d16_J001_2	mouse
d16_J001_3	d16_J001_3	mouse
d16_J002_1	d16_J002_1	mouse
d16_J002_2	d16_J002_2	mouse
d16_J002_3	d16_J002_3	mouse
d17_1759_1	d17_1759_1	mouse
d17_1759_2	d17_1759_2	mouse
d17_1759_3	d17_1759_3	mouse
d17_1760_2	d17_1760_2	mouse
d17_1760_3	d17_1760_3	mouse
d17_1762_1	d17_1762_1	mouse
d17_1762_2	d17_1762_2	mouse
d17_1762_3	d17_1762_3	mouse
d17_1763_1	d17_1763_1	mouse
d17_1763_2	d17_1763_2	mouse
d17_J001_1	d17_J001_1	mouse
d17_J001_2	d17_J001_2	mouse
d17_J001_3	d17_J001_3	mouse
d17_J002_1	d17_J002_1	mouse
d17_J002_2	d17_J002_2	mouse
d17_J002_3	d17_J002_3	mouse
d18_1759_1	d18_1759_1	mouse
d18_1759_2	d18_1759_2	mouse
d18_1759_3	d18_1759_3	mouse
d18_1760_2	d18_1760_2	mouse
d18_1760_3	d18_1760_3	mouse
d18_1762_1	d18_1762_1	mouse
d18_1762_2	d18_1762_2	mouse
d18_1762_3	d18_1762_3	mouse
d18_1763_1	d18_1763_1	mouse
d18_1763_2	d18_1763_2	mouse
d18_J001_1	d18_J001_1	mouse
d18_J001_2	d18_J001_2	mouse
d18_J001_3	d18_J001_3	mouse
d18_J002_1	d18_J002_1	mouse
d18_J002_2	d18_J002_2	mouse
d18_J002_3	d18_J002_3	mouse
d19_1759_1	d19_1759_1	mouse
d19_1759_2	d19_1759_2	mouse
d19_1759_3	d19_1759_3	mouse
d19_1762_1	d19_1762_1	mouse
d19_1763_1	d19_1763_1	mouse
d19_J001_2	d19_J001_2	mouse
d19_J002_2	d19_J002_2	mouse
d2_1759_2	d2_1759_2	mouse
d2_1760_3	d2_1760_3	mouse
d2_1762_3	d2_1762_3	mouse
d2_J001_1	d2_J001_1	mouse
d2_J002_1	d2_J002_1	mouse
d20_1759_1	d20_1759_1	mouse
d20_1760_2	d20_1760_2	mouse
d20_1762_2	d20_1762_2	mouse
d20_1763_2	d20_1763_2	mouse
d20_J001_3	d20_J001_3	mouse
d20_J002_1	d20_J002_1	mouse
d20_J002_2	d20_J002_2	mouse
d20_J002_3	d20_J002_3	mouse
d21_1759_1	d21_1759_1	mouse
d21_1759_2	d21_1759_2	mouse
d21_1759_3	d21_1759_3	mouse
d21_1760_2	d21_1760_2	mouse
d21_1760_3	d21_1760_3	mouse
d21_1762_1	d21_1762_1	mouse
d21_1762_2	d21_1762_2	mouse
d21_1762_3	d21_1762_3	mouse
d21_1763_1	d21_1763_1	mouse
d21_1763_2	d21_1763_2	mouse
d21_J001_1	d21_J001_1	mouse
d21_J001_2	d21_J001_2	mouse
d21_J001_3	d21_J001_3	mouse
d21_J002_1	d21_J002_1	mouse
d21_J002_2	d21_J002_2	mouse
d21_J002_3	d21_J002_3	mouse
d3_1759_1	d3_1759_1	mouse
d3_1759_2	d3_1759_2	mouse
d3_1759_3	d3_1759_3	mouse
d3_1760_2	d3_1760_2	mouse
d3_1760_3	d3_1760_3	mouse
d3_1762_1	d3_1762_1	mouse
d3_1762_2	d3_1762_2	mouse
d3_1762_3	d3_1762_3	mouse
d3_1763_1	d3_1763_1	mouse
d3_1763_2	d3_1763_2	mouse
d3_J001_1	d3_J001_1	mouse
d3_J001_2	d3_J001_2	mouse
d3_J001_3	d3_J001_3	mouse
d3_J002_1	d3_J002_1	mouse
d3_J002_2	d3_J002_2	mouse
d3_J002_3	d3_J002_3	mouse
d4_1759_1	d4_1759_1	mouse
d4_1759_2	d4_1759_2	mouse
d4_1759_3	d4_1759_3	mouse
d4_1760_2	d4_1760_2	mouse
d4_1760_3	d4_1760_3	mouse
d4_1762_1	d4_1762_1	mouse
d4_1762_2	d4_1762_2	mouse
d4_1762_3	d4_1762_3	mouse
d4_1763_1	d4_1763_1	mouse
d4_1763_2	d4_1763_2	mouse
d4_J001_1	d4_J001_1	mouse
d4_J001_2	d4_J001_2	mouse
d4_J001_3	d4_J001_3	mouse
d4_J002_1	d4_J002_1	mouse
d4_J002_2	d4_J002_2	mouse
d4_J002_3	d4_J002_3	mouse
d5_1759_1	d5_1759_1	mouse
d5_1759_2	d5_1759_2	mouse
d5_1759_3	d5_1759_3	mouse
d5_1760_2	d5_1760_2	mouse
d5_1760_3	d5_1760_3	mouse
d5_1762_1	d5_1762_1	mouse
d5_1762_2	d5_1762_2	mouse
d5_1762_3	d5_1762_3	mouse
d5_1763_1	d5_1763_1	mouse
d5_1763_2	d5_1763_2	mouse
d5_J001_1	d5_J001_1	mouse
d5_J001_2	d5_J001_2	mouse
d5_J001_3	d5_J001_3	mouse
d5_J002_1	d5_J002_1	mouse
d5_J002_2	d5_J002_2	mouse
d5_J002_3	d5_J002_3	mouse
d6_1759_1	d6_1759_1	mouse
d6_1759_2	d6_1759_2	mouse
d6_1759_3	d6_1759_3	mouse
d6_1760_2	d6_1760_2	mouse
d6_1760_3	d6_1760_3	mouse
d6_1762_1	d6_1762_1	mouse
d6_1762_2	d6_1762_2	mouse
d6_1762_3	d6_1762_3	mouse
d6_1763_1	d6_1763_1	mouse
d6_1763_2	d6_1763_2	mouse
d6_J001_1	d6_J001_1	mouse
d6_J001_2	d6_J001_2	mouse
d6_J001_3	d6_J001_3	mouse
d6_J002_1	d6_J002_1	mouse
d6_J002_2	d6_J002_2	mouse
d6_J002_3	d6_J002_3	mouse
d7_1759_1	d7_1759_1	mouse
d7_1759_2	d7_1759_2	mouse
d7_1759_3	d7_1759_3	mouse
d7_1760_2	d7_1760_2	mouse
d7_1760_3	d7_1760_3	mouse
d7_1762_1	d7_1762_1	mouse
d7_1762_2	d7_1762_2	mouse
d7_1762_3	d7_1762_3	mouse
d7_1763_1	d7_1763_1	mouse
d7_1763_2	d7_1763_2	mouse
d7_J001_1	d7_J001_1	mouse
d7_J001_2	d7_J001_2	mouse
d7_J001_3	d7_J001_3	mouse
d7_J002_1	d7_J002_1	mouse
d7_J002_2	d7_J002_2	mouse
d7_J002_3	d7_J002_3	mouse
d8_1759_1	d8_1759_1	mouse
d8_1759_2	d8_1759_2	mouse
d8_1759_3	d8_1759_3	mouse
d8_1760_2	d8_1760_2	mouse
d8_1760_3	d8_1760_3	mouse
d8_1762_1	d8_1762_1	mouse
d8_1762_2	d8_1762_2	mouse
d8_1762_3	d8_1762_3	mouse
d8_1763_1	d8_1763_1	mouse
d8_1763_2	d8_1763_2	mouse
d8_J001_1	d8_J001_1	mouse
d8_J001_2	d8_J001_2	mouse
d8_J001_3	d8_J001_3	mouse
d8_J002_1	d8_J002_1	mouse
d8_J002_2	d8_J002_2	mouse
d8_J002_3	d8_J002_3	mouse
d9_1759_1	d9_1759_1	mouse
d9_1759_2	d9_1759_2	mouse
d9_1759_3	d9_1759_3	mouse
d9_1760_2	d9_1760_2	mouse
d9_1760_3	d9_1760_3	mouse
d9_1762_1	d9_1762_1	mouse
d9_1762_2	d9_1762_2	mouse
d9_1762_3	d9_1762_3	mouse
d9_1763_1	d9_1763_1	mouse
d9_1763_2	d9_1763_2	mouse
d9_J001_1	d9_J001_1	mouse
d9_J001_2	d9_J001_2	mouse
d9_J001_3	d9_J001_3	mouse
d9_J002_1	d9_J002_1	mouse
d9_J002_2	d9_J002_2	mouse
d9_J002_3	d9_J002_3	mouse
dn2_1759_1	dn2_1759_1	mouse
dn2_1759_2	dn2_1759_2	mouse
dn2_1759_3	dn2_1759_3	mouse
dn2_1760_2	dn2_1760_2	mouse
dn2_1760_3	dn2_1760_3	mouse
dn2_1762_1	dn2_1762_1	mouse
dn2_1762_2	dn2_1762_2	mouse
dn2_1762_3	dn2_1762_3	mouse
dn2_1763_1	dn2_1763_1	mouse
dn2_1763_2	dn2_1763_2	mouse
dn2_J001_1	dn2_J001_1	mouse
dn2_J001_2	dn2_J001_2	mouse
dn2_J001_3	dn2_J001_3	mouse
dn2_J002_1	dn2_J002_1	mouse
dn2_J002_2	dn2_J002_2	mouse
dn2_J002_3	dn2_J002_3	mouse
dn7_1759_1	dn7_1759_1	mouse
dn7_1759_2	dn7_1759_2	mouse
dn7_1759_3	dn7_1759_3	mouse
dn7_1760_2	dn7_1760_2	mouse
dn7_1760_3	dn7_1760_3	mouse
dn7_1762_1	dn7_1762_1	mouse
dn7_1762_2	dn7_1762_2	mouse
dn7_1762_3	dn7_1762_3	mouse
dn7_1763_1	dn7_1763_1	mouse
dn7_1763_2	dn7_1763_2	mouse
dn7_J001_1	dn7_J001_1	mouse
dn7_J001_2	dn7_J001_2	mouse
dn7_J001_3	dn7_J001_3	mouse
dn7_J002_1	dn7_J002_1	mouse
dn7_J002_2	dn7_J002_2	mouse
dn7_J002_3	dn7_J002_3	mouse
d0_1800_1	d0_1800_1	mouse
d0_1800_2	d0_1800_2	mouse
d0_1800_3	d0_1800_3	mouse
d0_1802_1	d0_1802_1	mouse
d0_1802_2	d0_1802_2	mouse
d0_1802_3	d0_1802_3	mouse
d0_1803_1	d0_1803_1	mouse
d0_1803_2	d0_1803_2	mouse
d0_1804_1	d0_1804_1	mouse
d0_1804_2	d0_1804_2	mouse
d0_1806_3	d0_1806_3	mouse
d0_1806_4	d0_1806_4	mouse
d1_1800_1	d1_1800_1	mouse
d1_1800_2	d1_1800_2	mouse
d1_1800_3	d1_1800_3	mouse
d1_1802_1	d1_1802_1	mouse
d1_1802_2	d1_1802_2	mouse
d1_1802_3	d1_1802_3	mouse
d1_1803_1	d1_1803_1	mouse
d1_1803_2	d1_1803_2	mouse
d1_1804_1	d1_1804_1	mouse
d1_1804_2	d1_1804_2	mouse
d1_1806_3	d1_1806_3	mouse
d1_1806_4	d1_1806_4	mouse
d10_1800_1	d10_1800_1	mouse
d10_1800_2	d10_1800_2	mouse
d10_1800_3	d10_1800_3	mouse
d10_1802_1	d10_1802_1	mouse
d10_1802_2	d10_1802_2	mouse
d10_1802_3	d10_1802_3	mouse
d10_1803_1	d10_1803_1	mouse
d10_1803_2	d10_1803_2	mouse
d10_1804_1	d10_1804_1	mouse
d10_1804_2	d10_1804_2	mouse
d10_1806_3	d10_1806_3	mouse
d10_1806_4	d10_1806_4	mouse
d11_1800_4	d11_1800_1	mouse
d11_1800_2	d11_1800_2	mouse
d11_1800_3	d11_1800_3	mouse
d11_1802_1	d11_1802_1	mouse
d11_1802_2	d11_1802_2	mouse
d11_1802_3	d11_1802_3	mouse
d11_1803_1	d11_1803_1	mouse
d11_1803_2	d11_1803_2	mouse
d11_1804_1	d11_1804_1	mouse
d11_1804_2	d11_1804_2	mouse
d11_1806_3	d11_1806_3	mouse
d11_1806_4	d11_1806_4	mouse
d12_1800_1	d12_1800_1	mouse
d12_1800_2	d12_1800_2	mouse
d12_1800_3	d12_1800_3	mouse
d12_1802_1	d12_1802_1	mouse
d12_1802_2	d12_1802_2	mouse
d12_1802_3	d12_1802_3	mouse
d12_1803_1	d12_1803_1	mouse
d12_1803_2	d12_1803_2	mouse
d12_1804_1	d12_1804_1	mouse
d12_1804_2	d12_1804_2	mouse
d12_1806_3	d12_1806_3	mouse
d12_1806_4	d12_1806_4	mouse
d13_1800_1	d13_1800_1	mouse
d13_1800_2	d13_1800_2	mouse
d13_1800_3	d13_1800_3	mouse
d13_1802_1	d13_1802_1	mouse
d13_1802_2	d13_1802_2	mouse
d13_1802_3	d13_1802_3	mouse
d13_1803_1	d13_1803_1	mouse
d13_1803_2	d13_1803_2	mouse
d13_1804_1	d13_1804_1	mouse
d13_1804_2	d13_1804_2	mouse
d13_1806_3	d13_1806_3	mouse
d13_1806_4	d13_1806_4	mouse
d14_1800_1	d14_1800_1	mouse
d14_1800_2	d14_1800_2	mouse
d14_1800_3	d14_1800_3	mouse
d14_1802_1	d14_1802_1	mouse
d14_1802_2	d14_1802_2	mouse
d14_1802_3	d14_1802_3	mouse
d14_1803_1	d14_1803_1	mouse
d14_1803_2	d14_1803_2	mouse
d14_1804_1	d14_1804_1	mouse
d14_1804_2	d14_1804_2	mouse
d14_1806_3	d14_1806_3	mouse
d14_1806_4	d14_1806_4	mouse
d15_1800_1	d15_1800_1	mouse
d15_1800_2	d15_1800_2	mouse
d15_1800_3	d15_1800_3	mouse
d15_1802_1	d15_1802_1	mouse
d15_1802_2	d15_1802_2	mouse
d15_1802_3	d15_1802_3	mouse
d15_1803_1	d15_1803_1	mouse
d15_1803_2	d15_1803_2	mouse
d15_1804_1	d15_1804_1	mouse
d15_1804_2	d15_1804_2	mouse
d15_1806_3	d15_1806_3	mouse
d15_1806_4	d15_1806_4	mouse
d16_1800_1	d16_1800_1	mouse
d16_1800_2	d16_1800_2	mouse
d16_1800_3	d16_1800_3	mouse
d16_1802_1	d16_1802_1	mouse
d16_1802_2	d16_1802_2	mouse
d16_1802_3	d16_1802_3	mouse
d16_1803_1	d16_1803_1	mouse
d16_1803_2	d16_1803_2	mouse
d16_1804_1	d16_1804_1	mouse
d16_1804_2	d16_1804_2	mouse
d16_1806_3	d16_1806_3	mouse
d16_1806_4	d16_1806_4	mouse
d17_1800_1	d17_1800_1	mouse
d17_1800_2	d17_1800_2	mouse
d17_1800_3	d17_1800_3	mouse
d17_1802_1	d17_1802_1	mouse
d17_1802_2	d17_1802_2	mouse
d17_1802_3	d17_1802_3	mouse
d17_1803_1	d17_1803_1	mouse
d17_1803_2	d17_1803_2	mouse
d17_1804_1	d17_1804_1	mouse
d17_1804_2	d17_1804_2	mouse
d17_1806_3	d17_1806_3	mouse
d17_1806_4	d17_1806_4	mouse
d18_1800_1	d18_1800_1	mouse
d18_1800_2	d18_1800_2	mouse
d18_1800_3	d18_1800_3	mouse
d18_1802_1	d18_1802_1	mouse
d18_1802_2	d18_1802_2	mouse
d18_1802_3	d18_1802_3	mouse
d18_1803_1	d18_1803_1	mouse
d18_1803_2	d18_1803_2	mouse
d18_1804_1	d18_1804_1	mouse
d18_1804_2	d18_1804_2	mouse
d18_1806_3	d18_1806_3	mouse
d18_1806_4	d18_1806_4	mouse
d2_1800_1	d2_1800_1	mouse
d2_1800_2	d2_1800_2	mouse
d2_1800_3	d2_1800_3	mouse
d2_1802_1	d2_1802_1	mouse
d2_1802_2	d2_1802_2	mouse
d2_1802_3	d2_1802_3	mouse
d2_1803_1	d2_1803_1	mouse
d2_1803_2	d2_1803_2	mouse
d2_1804_1	d2_1804_1	mouse
d2_1804_2	d2_1804_2	mouse
d2_1806_3	d2_1806_3	mouse
d2_1806_4	d2_1806_4	mouse
cecal_d21_1800_1	d21_1800_1	mouse
cecal_d21_1800_2	d21_1800_2	mouse
cecal_d21_1800_3	d21_1800_3	mouse
cecal_d21_1802_1	d21_1802_1	mouse
cecal_d21_1802_2	d21_1802_2	mouse
cecal_d21_1802_3	d21_1802_3	mouse
cecal_d21_1803_2	d21_1803_1	mouse
d21_1803_2	d21_1803_2	mouse
d21_1804_1	d21_1804_1	mouse
d21_1804_2	d21_1804_2	mouse
cecal_d21_1806_3	d21_1806_3	mouse
cecal_d21_1806_4	d21_1806_4	mouse
d3_1800_1	d3_1800_1	mouse
d3_1800_2	d3_1800_2	mouse
d3_1800_3	d3_1800_3	mouse
d3_1802_1	d3_1802_1	mouse
d3_1802_2	d3_1802_2	mouse
d3_1802_3	d3_1802_3	mouse
d3_1803_1	d3_1803_1	mouse
d3_1803_2	d3_1803_2	mouse
d3_1804_1	d3_1804_1	mouse
d3_1804_2	d3_1804_2	mouse
d3_1806_3	d3_1806_3	mouse
d3_1806_4	d3_1806_4	mouse
d4_1800_1	d4_1800_1	mouse
d4_1800_2	d4_1800_2	mouse
d4_1800_3	d4_1800_3	mouse
d4_1802_1	d4_1802_1	mouse
d4_1802_2	d4_1802_2	mouse
d4_1802_3	d4_1802_3	mouse
d4_1803_1	d4_1803_1	mouse
d4_1803_2	d4_1803_2	mouse
d4_1804_1	d4_1804_1	mouse
d4_1804_2	d4_1804_2	mouse
d4_1806_3	d4_1806_3	mouse
d4_1604_4	d4_1806_4	mouse
d5_1800_1	d5_1800_1	mouse
d5_1800_2	d5_1800_2	mouse
d5_1800_3	d5_1800_3	mouse
d5_1802_1	d5_1802_1	mouse
d5_1802_2	d5_1802_2	mouse
d5_1802_3	d5_1802_3	mouse
d5_1803_1	d5_1803_1	mouse
d5_1803_2	d5_1803_2	mouse
d5_1804_1	d5_1804_1	mouse
d5_1804_2	d5_1804_2	mouse
d5_1806_3	d5_1806_3	mouse
d5_1806_4	d5_1806_4	mouse
d6_1800_1	d6_1800_1	mouse
d6_1800_2	d6_1800_2	mouse
d6_1800_3	d6_1800_3	mouse
d6_1802_1	d6_1802_1	mouse
d6_1802_2	d6_1802_2	mouse
d6_1802_3	d6_1802_3	mouse
d6_1803_1	d6_1803_1	mouse
d6_1803_2	d6_1803_2	mouse
d6_1804_1	d6_1804_1	mouse
d6_1804_2	d6_1804_2	mouse
d6_1806_3	d6_1806_3	mouse
d6_1806_4	d6_1806_4	mouse
d7_1800_1	d7_1800_1	mouse
d7_1800_2	d7_1800_2	mouse
d7_1800_3	d7_1800_3	mouse
d7_1802_1	d7_1802_1	mouse
d7_1802_2	d7_1802_2	mouse
d7_1802_3	d7_1802_3	mouse
d7_1803_1	d7_1803_1	mouse
d7_1803_2	d7_1803_2	mouse
d7_1804_1	d7_1804_1	mouse
d7_1804_2	d7_1804_2	mouse
d7_1806_3	d7_1806_3	mouse
d7_1806_4	d7_1806_4	mouse
d8_1800_1	d8_1800_1	mouse
d8_1800_2	d8_1800_2	mouse
d8_1800_3	d8_1800_3	mouse
d8_1802_1	d8_1802_1	mouse
d8_1802_2	d8_1802_2	mouse
d8_1802_3	d8_1802_3	mouse
d8_1803_1	d8_1803_1	mouse
d8_1803_2	d8_1803_2	mouse
d8_1804_1	d8_1804_1	mouse
d8_1804_2	d8_1804_2	mouse
d8_1806_3	d8_1806_3	mouse
d8_1806_4	d8_1806_4	mouse
d9_1800_1	d9_1800_1	mouse
d9_1800_2	d9_1800_2	mouse
d9_1800_3	d9_1800_3	mouse
d9_1802_1	d9_1802_1	mouse
d9_1802_2	d9_1802_2	mouse
d9_1802_3	d9_1802_3	mouse
d9_1803_1	d9_1803_1	mouse
d9_1803_2	d9_1803_2	mouse
d9_1804_1	d9_1804_1	mouse
d9_1804_2	d9_1804_2	mouse
d9_1806_3	d9_1806_3	mouse
d9_1806_4	d9_1806_4	mouse
dn2_1800_1	dn2_1800_1	mouse
dn2_1800_2	dn2_1800_2	mouse
dn2_1800_3	dn2_1800_3	mouse
dn2_1802_1	dn2_1802_1	mouse
dn2_1802_2	dn2_1802_2	mouse
dn2_1802_3	dn2_1802_3	mouse
dn2_1803_1	dn2_1803_1	mouse
dn2_1803_2	dn2_1803_2	mouse
dn2_1804_1	dn2_1804_1	mouse
dn2_1804_2	dn2_1804_2	mouse
dn2_1806_3	dn2_1806_3	mouse
dn2_1806_4	dn2_1806_4	mouse
dn7_1800_1	dn7_1800_1	mouse
dn7_1800_2	dn7_1800_2	mouse
dn7_1800_3	dn7_1800_3	mouse
dn7_1802_1	dn7_1802_1	mouse
dn7_1802_2	dn7_1802_2	mouse
dn7_1802_3	dn7_1802_3	mouse
dn7_1803_1	dn7_1803_1	mouse
dn7_1803_2	dn7_1803_2	mouse
dn7_1804_1	dn7_1804_1	mouse
dn7_1804_2	dn7_1804_2	mouse
dn7_1806_3	dn7_1806_3	mouse
dn7_1806_4	dn7_1806_4	mouse
d0_1835_1	d0_1835_1	mouse
d0_1835_2	d0_1835_2	mouse
d0_1835_3	d0_1835_3	mouse
d0_1836_1	d0_1836_1	mouse
d0_1836_2	d0_1836_2	mouse
d0_1836_3	d0_1836_3	mouse
d0_1836_4	d0_1836_4	mouse
d0_1837_1	d0_1837_1	mouse
d0_1837_2	d0_1837_2	mouse
d0_1837_3	d0_1837_3	mouse
d0_1839_1	d0_1839_1	mouse
d0_1839_2	d0_1839_2	mouse
d0_1839_3	d0_1839_3	mouse
d0_1840_1	d0_1840_1	mouse
d0_1840_2	d0_1840_2	mouse
d0_1840_3	d0_1840_3	mouse
d0_1841_1	d0_1841_1	mouse
d0_1841_2	d0_1841_2	mouse
d0_1841_3	d0_1841_3	mouse
d1_1835_1	d1_1835_1	mouse
d1_1835_2	d1_1835_2	mouse
d1_1835_3	d1_1835_3	mouse
d1_1836_1	d1_1836_1	mouse
d1_1836_2	d1_1836_2	mouse
d1_1836_3	d1_1836_3	mouse
d1_1836_4	d1_1836_4	mouse
d1_1837_1	d1_1837_1	mouse
d1_1837_2	d1_1837_2	mouse
d1_1837_3	d1_1837_3	mouse
d1_1839_1	d1_1839_1	mouse
d1_1839_2	d1_1839_2	mouse
d1_1839_3	d1_1839_3	mouse
d1_1840_1	d1_1840_1	mouse
d1_1840_2	d1_1840_2	mouse
d1_1840_3	d1_1840_3	mouse
d1_1841_1	d1_1841_1	mouse
d1_1841_2	d1_1841_2	mouse
d1_1841_3	d1_1841_3	mouse
d10_1835_1	d10_1835_1	mouse
d10_1835_2	d10_1835_2	mouse
d10_1835_3	d10_1835_3	mouse
d10_1836_1	d10_1836_1	mouse
d10_1836_2	d10_1836_2	mouse
d10_1836_3	d10_1836_3	mouse
d10_1836_4	d10_1836_4	mouse
d10_1837_1	d10_1837_1	mouse
d10_1837_2	d10_1837_2	mouse
d10_1837_3	d10_1837_3	mouse
d10_1839_1	d10_1839_1	mouse
d10_1839_2	d10_1839_2	mouse
d10_1839_3	d10_1839_3	mouse
d10_1840_1	d10_1840_1	mouse
d10_1840_2	d10_1840_2	mouse
d10_1840_3	d10_1840_3	mouse
d10_1841_1	d10_1841_1	mouse
d10_1841_2	d10_1841_2	mouse
d10_1841_3	d10_1841_3	mouse
d11_1835_1	d11_1835_1	mouse
d11_1835_2	d11_1835_2	mouse
d11_1835_3	d11_1835_3	mouse
d11_1836_1	d11_1836_1	mouse
d11_1836_2	d11_1836_2	mouse
d11_1836_3	d11_1836_3	mouse
d11_1836_4	d11_1836_4	mouse
d11_1837_1	d11_1837_1	mouse
d11_1837_2	d11_1837_2	mouse
d11_1837_3	d11_1837_3	mouse
d11_1839_1	d11_1839_1	mouse
d11_1839_2	d11_1839_2	mouse
d11_1839_3	d11_1839_3	mouse
d11_1840_1	d11_1840_1	mouse
d11_1840_2	d11_1840_2	mouse
d11_1840_3	d11_1840_3	mouse
d11_1841_1	d11_1841_1	mouse
d11_1841_2	d11_1841_2	mouse
d11_1841_3	d11_1841_3	mouse
d12_1835_1	d12_1835_1	mouse
d12_1835_2	d12_1835_2	mouse
d12_1835_3	d12_1835_3	mouse
d12_1836_1	d12_1836_1	mouse
d12_1836_2	d12_1836_2	mouse
d12_1836_3	d12_1836_3	mouse
d12_1836_4	d12_1836_4	mouse
d12_1837_1	d12_1837_1	mouse
d12_1837_2	d12_1837_2	mouse
d12_1837_3	d12_1837_3	mouse
d12_1839_1	d12_1839_1	mouse
d12_1839_2	d12_1839_2	mouse
d12_1839_3	d12_1839_3	mouse
d12_1840_1	d12_1840_1	mouse
d12_1840_2	d12_1840_2	mouse
d12_1840_3	d12_1840_3	mouse
d12_1841_1	d12_1841_1	mouse
d12_1841_2	d12_1841_2	mouse
d12_1841_3	d12_1841_3	mouse
d13_1835_1	d13_1835_1	mouse
d13_1835_2	d13_1835_2	mouse
d13_1835_3	d13_1835_3	mouse
d13_1836_1	d13_1836_1	mouse
d13_1836_2	d13_1836_2	mouse
d13_1836_3	d13_1836_3	mouse
d13_1836_4	d13_1836_4	mouse
d13_1837_1	d13_1837_1	mouse
d13_1837_2	d13_1837_2	mouse
d13_1837_3	d13_1837_3	mouse
d13_1839_1	d13_1839_1	mouse
d13_1839_2	d13_1839_2	mouse
d13_1839_3	d13_1839_3	mouse
d13_1840_1	d13_1840_1	mouse
d13_1840_2	d13_1840_2	mouse
d13_1840_3	d13_1840_3	mouse
d13_1841_1	d13_1841_1	mouse
d13_1841_2	d13_1841_2	mouse
d13_1841_3	d13_1841_3	mouse
d14_1835_1	d14_1835_1	mouse
d14_1835_2	d14_1835_2	mouse
d14_1835_3	d14_1835_3	mouse
d14_1836_1	d14_1836_1	mouse
d14_1836_2	d14_1836_2	mouse
d14_1836_3	d14_1836_3	mouse
d14_1836_4	d14_1836_4	mouse
d14_1837_1	d14_1837_1	mouse
d14_1837_2	d14_1837_2	mouse
d14_1837_3	d14_1837_3	mouse
d14_1839_1	d14_1839_1	mouse
d14_1839_2	d14_1839_2	mouse
d14_1839_3	d14_1839_3	mouse
d14_1840_1	d14_1840_1	mouse
d14_1840_2	d14_1840_2	mouse
d14_1840_3	d14_1840_3	mouse
d14_1841_1	d14_1841_1	mouse
d14_1841_2	d14_1841_2	mouse
d14_1841_3	d14_1841_3	mouse
d15_1835_1	d15_1835_1	mouse
d15_1835_2	d15_1835_2	mouse
d15_1835_3	d15_1835_3	mouse
d15_1836_1	d15_1836_1	mouse
d15_1836_2	d15_1836_2	mouse
d15_1836_3	d15_1836_3	mouse
d15_1836_4	d15_1836_4	mouse
d15_1837_1	d15_1837_1	mouse
d15_1837_2	d15_1837_2	mouse
d15_1837_3	d15_1837_3	mouse
d15_1839_1	d15_1839_1	mouse
d15_1839_2	d15_1839_2	mouse
d15_1839_3	d15_1839_3	mouse
d15_1840_1	d15_1840_1	mouse
d15_1840_2	d15_1840_2	mouse
d15_1840_3	d15_1840_3	mouse
d15_1841_1	d15_1841_1	mouse
d15_1841_2	d15_1841_2	mouse
d15_1841_3	d15_1841_3	mouse
d16_1835_1	d16_1835_1	mouse
d16_1835_2	d16_1835_2	mouse
d16_1835_3	d16_1835_3	mouse
d16_1836_1	d16_1836_1	mouse
d16_1836_2	d16_1836_2	mouse
d16_1836_3	d16_1836_3	mouse
d16_1836_4	d16_1836_4	mouse
d16_1837_1	d16_1837_1	mouse
d16_1837_2	d16_1837_2	mouse
d16_1837_3	d16_1837_3	mouse
