mouse	sampleID	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU
1207_2	d8_1207_2	106.4935065	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA
1207_2	d9_1207_2	106.4935065	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	9	9	fecal	100
1207_2	dn2_1207_2	101.2987013	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA
1207_2	dn7_1207_2	83.98268398	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-7	-7	NA	NA
1207_3	d0_1207_3	100	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA
1207_3	d1_1207_3	102.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	1	1	fecal	100
1207_3	d10_1207_3	102.2727273	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	10	10	NA	NA
1207_3	d11_1207_3	104.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	11	11	fecal	100
1207_3	d12_1207_3	103.1818182	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	NA	NA
1207_3	d13_1207_3	106.3636364	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	fecal	38700000
1207_3	d14_1207_3	100.9090909	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	14	14	NA	NA
1207_3	d15_1207_3	95.45454545	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	15	15	NA	NA
1207_3	d16_1207_3	98.63636364	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	16	16	fecal	5800000
1207_3	d17_1207_3	99.09090909	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	17	17	NA	NA
1207_3	d18_1207_3	105.4545455	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	18	18	NA	NA
1207_3	d19_1207_3	102.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	19	19	fecal	11000000
1207_3	d2_1207_3	100.9090909	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA
1207_3	d20_1207_3	103.1818182	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	20	20	NA	NA
1207_3	d21_1207_3	102.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	5900000
1207_3	d22_1207_3	NA	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	22	22	NA	NA
1207_3	d3_1207_3	97.27272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	3	3	NA	NA
1207_3	d4_1207_3	101.3636364	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	4	4	fecal	100
1207_3	d5_1207_3	99.09090909	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	5	5	NA	NA
1207_3	d6_1207_3	101.8181818	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	6	6	NA	NA
1207_3	d7_1207_3	104.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	7	7	NA	NA
1207_3	d8_1207_3	102.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA
1207_3	d9_1207_3	102.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	9	9	fecal	100
1207_3	dn2_1207_3	97.72727273	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA
1207_3	dn7_1207_3	89.54545455	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-7	-7	NA	NA
1207_4	d0_1207_4	100	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	0	0	NA	NA
1207_4	d1_1207_4	109.5454545	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	1	1	NA	NA
1207_4	d10_1207_4	112.2727273	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	10	10	NA	NA
1207_4	d11_1207_4	112.2727273	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	11	11	fecal	100
1207_4	d12_1207_4	114.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	7900000
1207_4	d13_1207_4	114.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	13	13	NA	NA
1207_4	d14_1207_4	110	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	14	14	NA	NA
1207_4	d15_1207_4	109.5454545	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	15	15	NA	NA
1207_4	d16_1207_4	110.9090909	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	16	16	NA	NA
1207_4	d17_1207_4	110.4545455	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	17	17	NA	NA
1207_4	d18_1207_4	110.4545455	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	18	18	NA	NA
1207_4	d19_1207_4	113.6363636	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	19	19	fecal	2000000
1207_4	d2_1207_4	109.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	2	2	NA	NA
1207_4	d20_1207_4	112.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	20	20	NA	NA
1207_4	d21_1207_4	114.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	15400000
1207_4	d22_1207_4	NA	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	22	22	NA	NA
1207_4	d3_1207_4	108.6363636	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	3	3	NA	NA
1207_4	d4_1207_4	110	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	4	4	NA	NA
1207_4	d5_1207_4	109.5454545	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	5	5	NA	NA
1207_4	d6_1207_4	111.8181818	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	6	6	NA	NA
1207_4	d7_1207_4	112.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	7	7	NA	NA
1207_4	d8_1207_4	112.2727273	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA
1207_4	d9_1207_4	111.3636364	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	9	9	NA	NA
1207_4	dn2_1207_4	96.36363636	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-2	-2	NA	NA
1207_4	dn7_1207_4	95	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-7	-7	NA	NA
1208_1	d0_1208_1	100	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	0	0	NA	NA
1208_1	d1_1208_1	101.6759777	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	1	1	NA	NA
1208_1	d10_1208_1	106.1452514	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	10	10	NA	NA
1208_1	d11_1208_1	105.5865922	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	11	11	NA	NA
1208_1	d12_1208_1	106.7039106	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	12	12	NA	NA
1208_1	d13_1208_1	107.2625698	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	13	13	NA	NA
1208_1	d14_1208_1	109.4972067	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	14	14	NA	NA
1208_1	d15_1208_1	110.6145251	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	15	15	NA	NA
1208_1	d16_1208_1	111.1731844	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	16	16	NA	NA
1208_1	d17_1208_1	111.1731844	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	17	17	NA	NA
1208_1	d18_1208_1	113.9664804	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	18	18	NA	NA
1208_1	d19_1208_1	113.9664804	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100
1208_1	d2_1208_1	103.3519553	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA
1208_1	d20_1208_1	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	20	20	NA	NA
1208_1	d21_1208_1	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	21	21	NA	NA
1208_1	d22_1208_1	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	22	22	NA	NA
1208_1	d3_1208_1	100	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	3	3	NA	NA
1208_1	d4_1208_1	103.3519553	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	4	4	NA	NA
1208_1	d5_1208_1	102.2346369	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	5	5	NA	NA
1208_1	d6_1208_1	105.5865922	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	6	6	NA	NA
1208_1	d7_1208_1	105.027933	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	7	7	NA	NA
1208_1	d8_1208_1	108.3798883	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	8	8	NA	NA
1208_1	d9_1208_1	106.1452514	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	9	9	NA	NA
1208_1	dn2_1208_1	94.97206704	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	-2	-2	NA	NA
1208_1	dn7_1208_1	86.03351955	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	-7	-7	NA	NA
1208_2	d0_1208_2	100	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	0	0	NA	NA
1208_2	d1_1208_2	106.7961165	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	1	1	NA	NA
1208_2	d10_1208_2	106.7961165	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	10	10	NA	NA
1208_2	d11_1208_2	106.3106796	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	11	11	NA	NA
1208_2	d12_1208_2	105.8252427	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	12	12	NA	NA
1208_2	d13_1208_2	107.7669903	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	13	13	NA	NA
1208_2	d14_1208_2	110.1941748	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	14	14	NA	NA
1208_2	d15_1208_2	112.1359223	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	15	15	NA	NA
1208_2	d16_1208_2	110.6796117	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	16	16	NA	NA
1208_2	d17_1208_2	111.1650485	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	17	17	NA	NA
1208_2	d18_1208_2	108.2524272	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	18	18	NA	NA
1208_2	d19_1208_2	114.0776699	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100
1208_2	d2_1208_2	107.2815534	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA
1208_2	d20_1208_2	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	20	20	NA	NA
1208_2	d21_1208_2	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	21	21	NA	NA
1208_2	d22_1208_2	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	22	22	NA	NA
1208_2	d3_1208_2	102.9126214	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	3	3	NA	NA
1208_2	d4_1208_2	104.8543689	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	4	4	NA	NA
1208_2	d5_1208_2	104.368932	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	5	5	NA	NA
1208_2	d6_1208_2	106.3106796	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	6	6	NA	NA
1208_2	d7_1208_2	107.7669903	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	7	7	NA	NA
1208_2	d8_1208_2	108.7378641	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	8	8	NA	NA
1208_2	d9_1208_2	107.2815534	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	9	9	NA	NA
1208_2	dn2_1208_2	96.60194175	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	-2	-2	NA	NA
1208_2	dn7_1208_2	91.26213592	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	-7	-7	NA	NA
1208_3	d0_1208_3	100	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	0	0	NA	NA
1208_3	d1_1208_3	105.0228311	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	1	1	NA	NA
1208_3	d10_1208_3	102.283105	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	10	10	NA	NA
1208_3	d11_1208_3	101.826484	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	11	11	NA	NA
1208_3	d12_1208_3	102.283105	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	12	12	NA	NA
1208_3	d13_1208_3	100.456621	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	13	13	NA	NA
1208_3	d14_1208_3	105.0228311	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	14	14	NA	NA
1208_3	d15_1208_3	105.0228311	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	15	15	NA	NA
1208_3	d16_1208_3	104.109589	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	16	16	NA	NA
1208_3	d17_1208_3	103.652968	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	17	17	NA	NA
1208_3	d18_1208_3	105.9360731	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	18	18	NA	NA
1208_3	d19_1208_3	108.2191781	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100
1208_3	d2_1208_3	104.109589	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	2	2	NA	NA
1208_3	d20_1208_3	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	20	20	NA	NA
1208_3	d21_1208_3	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	21	21	NA	NA
1208_3	d22_1208_3	NA	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	22	22	NA	NA
1208_3	d3_1208_3	100	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	3	3	NA	NA
1208_3	d4_1208_3	103.196347	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	4	4	NA	NA
1208_3	d5_1208_3	101.369863	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	5	5	NA	NA
1208_3	d6_1208_3	103.196347	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	6	6	NA	NA
1208_3	d7_1208_3	103.196347	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	7	7	NA	NA
1208_3	d8_1208_3	104.109589	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	8	8	NA	NA
1208_3	d9_1208_3	101.826484	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	9	9	NA	NA
