feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00027	Otu00028	Otu00029	Otu00032	Otu00033	Otu00034	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00057	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00069	Otu00070	Otu00071	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00084	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00120	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00143	Otu00146	Otu00148	Otu00150	Otu00151	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00168	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00176	Otu00177	Otu00178	Otu00179	Otu00182	Otu00183	Otu00184	Otu00185	Otu00186	Otu00187	Otu00188	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00212	Otu00213	Otu00215	Otu00217	Otu00219	Otu00220	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00234	Otu00236	Otu00237	Otu00239	Otu00240	Otu00243	Otu00245	Otu00246	Otu00248	Otu00251	Otu00253	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00283	Otu00284	Otu00286	Otu00287	Otu00292	Otu00293	Otu00300	Otu00301	Otu00302	Otu00304	Otu00305	Otu00309	Otu00310	Otu00312	Otu00316	Otu00319	Otu00324	Otu00326	Otu00330	Otu00335	Otu00336	Otu00337	Otu00341	Otu00343	Otu00350	Otu00351	Otu00352	Otu00355	Otu00356	Otu00360	Otu00361	Otu00362	Otu00365	Otu00368	Otu00369	Otu00370	Otu00375	Otu00376	Otu00378	Otu00382	Otu00383	Otu00385	Otu00388	Otu00391	Otu00395	Otu00398	Otu00399	Otu00400	Otu00403	Otu00406	Otu00408	Otu00411	Otu00419	Otu00425	Otu00426	Otu00432	Otu00434	Otu00437	Otu00445	Otu00446	Otu00447	Otu00448	Otu00454	Otu00457	Otu00475	Otu00476	Otu00483	Otu00487	Otu00488	Otu00493	Otu00494	Otu00495	Otu00496	Otu00504	Otu00506	Otu00513	Otu00521	Otu00537	Otu00539	Otu00560	Otu00561	Otu00569	Otu00581	Otu00584	Otu00599	Otu00600	Otu00606	Otu00618	Otu00626	Otu00696	Otu00747	Otu00957
cecal_1296_3	1	257	422	1	18	412	26	565	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	60	0	0	2	0	0	0	4	0	2	0	1	1	0	0	61	5	65	0	1	0	3	0	8	0	0	34	48	0	73	2	80	0	20	0	2	25	0	0	0	0	0	1	0	0	17	0	0	8	0	0	0	23	0	4	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	37	1	0	0	0	0	16	21	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
cecal_1297_1	8	1	956	4	72	577	72	0	0	0	0	1	323	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	138	28	4	0	12	20	0	0	0	57	14	21	0	0	0	13	0	0	4	63	0	0	0	0	66	0	0	0	0	321	0	0	0	15	0	0	0	0	0	0	23	0	9	0	0	0	0	9	0	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1297_2	6	1	1077	8	45	700	40	0	0	0	0	1	299	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	150	30	1	0	4	10	0	0	0	36	24	17	0	0	0	3	0	0	2	64	0	0	0	0	29	0	0	0	0	249	0	0	0	9	0	0	0	0	0	0	16	0	8	0	0	0	0	12	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1297_4	5	0	1009	3	99	447	59	0	0	0	0	6	320	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	183	60	0	0	3	20	0	0	0	48	13	25	0	0	0	7	0	0	2	53	0	0	0	0	58	0	0	0	0	304	0	0	0	16	0	0	0	0	0	0	25	0	14	0	0	0	0	8	0	0	0	0	0	16	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	10	0	0	0	5	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1199_2	6	30	638	0	8	405	108	467	0	68	0	0	59	110	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	65	0	0	6	0	0	0	1	31	56	12	0	0	11	0	0	0	0	0	166	0	89	0	0	0	31	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	1	0	0	0	52	0	4	0	0	0	7	7	0	0	2	0	0	8	0	0	0	0	13	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3	0	3	0	35	0	0	0	1	0	9	5	0	0	0	0	0	13	0	0	0	0	0	6	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	0	0	5	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1199_3	2	759	476	100	8	372	56	383	0	21	0	12	88	26	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	55	1	1	3	0	0	0	0	18	79	0	0	0	17	0	0	0	0	0	175	0	65	0	0	1	24	0	0	1	0	0	0	0	0	0	0	1	6	0	0	19	1	0	0	0	0	0	0	0	0	0	19	7	0	0	0	1	0	3	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	1	2	0	16	0	0	0	0	0	3	2	0	0	0	0	0	10	0	0	0	5	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1199_4	5	172	363	69	8	505	29	442	0	6	0	8	88	119	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	68	0	0	1	0	0	0	0	51	40	3	0	0	11	0	0	0	0	0	199	0	160	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	12	0	0	50	2	0	0	0	1	0	1	0	0	0	23	11	0	0	1	0	0	0	0	0	0	0	14	0	0	0	7	0	1	0	0	0	0	0	0	0	0	11	0	0	0	15	0	0	0	0	0	0	8	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	2	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	4
cecal_d21_1200_1	2	552	490	4	0	316	7	623	0	74	0	0	36	10	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	22	78	2	0	0	7	0	0	0	0	0	170	0	43	0	0	68	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	26	0	0	0	0	0	0	0	38	0	0	11	8	0	0	0	0	1	0	0	0	0	0	14	0	0	0	9	0	0	3	0	0	0	38	0	94	1	5	1	1	0	23	0	1	0	0	0	5	4	1	0	0	0	0	9	0	0	0	15	0	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
cecal_d21_1200_2	5	340	378	0	0	524	2	606	0	41	0	1	29	22	0	0	27	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	72	25	6	25	0	21	0	0	0	0	0	199	0	64	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	20	0	0	29	0	0	0	0	0	0	1	43	0	0	5	9	0	0	1	0	0	0	0	0	0	0	21	0	0	1	2	0	0	3	0	0	0	9	0	140	0	8	0	0	0	32	0	0	0	0	0	5	10	1	0	0	0	0	10	0	0	0	14	0	6	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	1	0	5	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	69	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
cecal_d21_1200_3	2	354	508	1	0	413	9	665	1	49	0	10	71	25	0	0	29	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	6	0	1	0	1	24	33	7	0	0	6	0	0	0	0	0	185	0	80	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	1	0	1	56	0	0	7	1	0	0	0	0	0	0	0	0	0	0	22	0	1	0	5	0	0	1	0	0	1	33	0	73	0	12	1	1	0	32	0	0	0	0	0	4	7	0	0	0	1	0	13	1	0	0	31	0	5	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
cecal_d21_1200_4	1	383	538	2	0	415	7	425	0	80	0	11	93	28	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	58	2	0	0	5	0	0	0	0	0	178	0	71	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	24	0	0	0	0	0	0	0	73	0	0	5	9	0	0	0	0	0	0	0	0	0	0	30	0	56	2	11	0	0	2	0	0	0	5	0	148	0	8	8	3	0	22	0	0	0	0	0	10	0	2	0	0	0	0	5	0	0	0	21	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	3	0	1	0	0	0	5	0	0	0	0	28	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
cecal_d21_1203_1	5	911	1058	213	0	0	0	0	0	0	0	50	0	260	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	5	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	26	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1203_2	19	934	972	168	0	0	0	0	0	0	0	24	0	65	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	2	0	0	0	0	0	188	0	1	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	27	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1203_3	3	849	1202	353	0	0	0	0	0	0	0	27	0	40	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	3	0	0	0	0	0	156	0	3	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1203_4	8	875	1458	217	0	0	0	0	0	0	0	13	0	38	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	1	0	0	0	0	0	59	0	4	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1205_2	14	17	243	2	0	0	54	0	226	0	151	0	0	0	0	12	3	1	62	164	127	127	0	0	0	101	0	109	19	0	0	0	0	24	4	0	42	6	0	0	0	0	233	8	0	0	0	78	0	0	0	0	167	0	0	3	3	21	0	0	22	4	2	0	0	0	0	42	0	0	0	6	0	7	0	36	83	0	0	0	0	8	0	0	14	4	0	0	8	4	19	19	30	1	2	0	48	0	2	4	2	0	7	12	86	8	17	5	23	6	1	1	0	0	0	10	5	2	0	0	0	0	0	0	0	0	0	0	5	0	0	73	0	1	21	0	4	4	4	0	0	10	0	0	2	6	1	0	0	6	5	0	0	0	7	0	6	0	0	0	4	1	0	20	8	4	2	0	0	0	0	8	1	1	30	3	2	0	1	3	0	0	0	0	0	0	1	4	0	0	0	5	0	1	1	0	9	5	0	0	0	0	3	0	0	0	2	0	3	1	0	2	0	0	0	3	4	0	4	2	1	3	1	0	2	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	1	5	3	0	1	0	0	0	1
cecal_d21_1205_3	4	7	198	3	0	0	37	0	261	0	143	0	0	20	0	82	5	0	63	156	126	179	0	0	0	137	0	49	8	0	0	0	0	27	0	0	35	19	0	0	1	0	206	6	0	0	0	40	0	0	0	0	180	0	0	3	6	14	0	0	27	8	5	0	1	0	0	38	0	9	0	6	0	13	0	8	112	0	0	0	4	18	0	0	13	7	0	8	23	0	50	8	17	6	2	0	19	0	0	7	0	1	6	3	42	7	25	9	8	4	3	0	0	0	0	29	6	1	0	0	0	0	0	2	3	8	0	21	3	3	0	38	0	2	11	0	2	5	4	0	0	12	27	0	2	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	9	4	2	0	0	0	0	0	3	0	0	5	0	3	0	3	9	0	0	29	0	0	1	14	6	0	0	0	3	0	7	0	3	7	3	0	0	0	0	0	0	0	0	6	0	0	1	1	0	2	0	1	1	3	1	0	1	1	1	3	0	4	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	3	0	1	2	0	0	0	0	5	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0
cecal_d21_1205_4	0	7	253	2	0	5	121	4	240	0	98	1	2	1	0	25	2	2	76	174	104	141	0	0	0	153	0	74	16	0	0	0	0	11	4	0	41	10	0	0	0	0	189	9	0	0	0	40	0	0	1	0	216	0	0	5	6	24	0	0	30	7	2	0	1	4	0	38	0	0	0	13	0	20	0	10	70	0	0	0	0	9	0	0	1	4	0	0	8	9	18	22	30	1	1	2	22	0	0	0	0	2	8	15	43	23	12	10	14	3	19	0	3	0	0	4	4	5	0	0	0	5	0	2	17	8	0	24	2	1	0	51	0	6	8	0	8	1	7	0	0	6	0	0	1	12	0	0	0	5	9	2	3	0	1	0	18	0	0	0	0	2	0	8	8	2	1	0	2	0	1	4	3	0	7	0	4	0	2	2	0	0	0	0	0	1	3	1	0	0	0	2	0	11	2	4	4	3	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	1	15	4	2	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	3	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	6	3	0	1	0	0	0	0
cecal_d21_1207_1	5	761	1400	241	0	0	0	1	0	0	0	29	0	22	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	160	2	0	0	0	0	0	97	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	32	3	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1207_2	1	902	1123	204	0	0	0	0	0	0	0	15	0	28	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	13	5	0	0	0	0	0	0	0	10	1	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
cecal_d21_1207_3	2	848	1038	149	0	1	0	1	0	0	0	9	1	61	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	4	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	1	4	0	12	9	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	4	0	0	0	0	0	113	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
cecal_d21_1207_4	4	849	1128	223	0	0	0	0	0	0	0	6	0	55	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	9	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	21	0	16	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	1	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
