feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00066	Otu00067	Otu00069	Otu00070	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00082	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00146	Otu00148	Otu00150	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00178	Otu00179	Otu00183	Otu00185	Otu00186	Otu00187	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00215	Otu00217	Otu00220	Otu00221	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00236	Otu00237	Otu00239	Otu00243	Otu00245	Otu00246	Otu00247	Otu00248	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00284	Otu00287	Otu00300	Otu00301	Otu00302	Otu00306	Otu00308	Otu00309	Otu00324	Otu00330	Otu00336	Otu00337	Otu00341	Otu00343	Otu00352	Otu00362	Otu00369	Otu00370	Otu00372	Otu00376	Otu00388	Otu00403	Otu00406	Otu00411	Otu00418	Otu00434	Otu00446	Otu00447	Otu00448	Otu00454	Otu00487	Otu00488	Otu00513
d41_1217_2	183	1620	4	856	0	2	170	4	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1217_3	162	1439	6	925	0	4	172	4	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1223_3	14	451	621	112	0	516	98	348	0	84	0	0	62	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	66	54	13	0	0	18	0	0	1	0	0	0	0	0	0	0	0	13	0	0	44	0	0	2	0	0	33	0	0	7	0	0	0	0	0	0	6	0	0	53	9	0	0	1	0	0	0	0	0	28	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9	0	35	0	0	0	19	10	0	0	0	15	0	0	8	0	9	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	4	0	1	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	3	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	2
d41_1223_4	32	490	705	52	0	171	77	596	0	94	0	0	66	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	42	64	4	0	0	33	0	0	3	0	0	0	0	0	0	0	0	22	0	0	28	0	0	8	0	0	0	0	0	12	7	0	0	0	0	1	4	0	0	47	2	0	0	0	0	0	0	0	0	20	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	35	0	0	0	23	16	0	0	0	29	0	0	13	0	13	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	1	2	0	1	0	7	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	1	0	0	0	0	0	2	21	0	3	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	2
d41_1223_5	16	672	602	71	0	574	50	353	0	92	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	83	45	6	0	0	19	0	0	0	0	0	0	0	0	1	0	0	4	0	0	17	0	0	1	0	0	2	0	0	4	3	0	0	0	0	0	0	0	0	46	9	0	0	2	0	0	0	0	0	8	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	23	0	0	0	9	5	0	0	0	10	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
d41_1225_1	25	822	625	20	0	79	68	753	0	78	0	0	64	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	21	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	3	0	0	0	17	0	1	0	0	0	0	0	2	0	102	0	7	2	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	18	1	3	4	0	8	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
d41_1225_2	25	298	891	14	0	173	151	728	0	119	0	0	55	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	25	63	2	0	0	38	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	42	0	6	0	0	0	0	0	1	0	32	0	4	1	0	0	1	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	8	0	0	0	0	5	0	0	0	0	0	23	17	0	0	0	22	15	0	4	0	8	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	5	0	0	0	0	23	0	0	0	0	0	0	0	0	2	0	5	0	5	0	0	0	11	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1
d41_1225_3	12	729	820	34	0	0	53	675	0	99	0	0	125	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	52	48	17	0	0	19	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	1	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	13	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	25	8	0	0	0	20	0	0	2	0	9	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	2	0	16	0	1	0	0	0	3	0	1	11	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3
d41_1268_1	39	434	393	0	0	0	21	0	2	0	0	0	0	0	0	0	15	28	176	357	373	1	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	440	0	0	0	0	21	0	0	0	0	0	0	0	144	20	0	0	4	0	0	55	0	22	0	3	0	0	26	0	2	0	9	0	0	0	2	16	0	0	20	0	0	0	19	15	0	1	23	1	0	2	2	5	0	0	0	1	18	1	14	4	10	17	0	0	0	3	0	0	0	0	1	9	0	0	1	0	2	0	8	8	0	15	0	1	4	0	3	4	1	0	0	2	1	8	0	0	0	0	6	1	0	0	0	0	0	0	1	0	0	1	0	6	0	0	0	0	1	2	0	0	7	3	0	0	1	0	0	0	0	0	0	3	1	0	0	9	0	0	0	0	0	1	4	0	0	2	0	0	0	0	0	0	1	0	0
d41_1268_2	13	532	230	0	0	0	15	0	1	0	0	0	0	0	0	0	51	58	100	327	509	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	20	0	0	495	0	0	0	0	2	0	0	0	0	0	0	0	175	7	0	0	3	0	0	61	2	3	0	1	0	0	13	0	2	0	3	0	0	0	0	15	0	0	3	2	0	0	24	16	0	0	14	1	4	9	1	8	0	0	1	1	4	2	6	1	7	4	1	2	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	1	0	17	0	0	3	0	0	11	0	0	0	2	0	4	0	0	0	0	4	0	0	0	0	0	0	0	4	1	0	1	0	1	0	0	0	0	2	3	0	1	6	1	0	0	1	0	1	0	0	0	1	2	2	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
d41_1268_3	14	511	255	0	0	0	22	0	0	0	0	0	0	0	0	0	53	99	111	343	521	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	21	0	0	490	0	0	0	0	3	0	0	0	0	0	0	0	133	13	0	0	2	0	0	54	2	2	0	0	0	0	10	0	0	0	3	0	0	0	0	22	0	0	1	0	0	0	17	14	0	1	10	1	4	15	1	3	0	0	2	0	4	0	8	2	6	1	2	0	0	0	0	0	0	0	14	2	0	0	0	6	0	0	4	4	0	9	0	0	1	0	0	7	0	0	0	0	0	6	0	0	0	0	2	0	2	0	0	0	0	0	4	1	0	2	0	1	0	0	0	0	2	4	2	0	4	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1269_1	40	155	0	0	0	0	16	0	0	0	502	0	0	2	0	0	113	0	0	0	0	132	0	0	0	91	0	0	0	0	0	238	0	63	0	0	4	94	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	4	0	0	0	4	4	0	1	0	0	0	0	1	0	1	0	0	37	0	0	0	0	53	2	0	0	2	2	0	1	0	0	0	5	1	0	0	0	1	2	4	0	3	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	2	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	5	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1269_2	43	153	0	1	0	0	2	0	0	0	496	1	0	1	0	0	72	0	0	0	0	174	0	0	0	103	0	1	0	0	0	229	0	84	0	0	9	59	9	96	1	0	0	0	0	4	0	0	0	0	0	0	0	20	0	0	0	3	0	0	0	8	17	0	3	0	0	0	0	6	0	3	0	0	59	1	0	0	0	65	3	0	0	4	2	0	0	2	1	3	0	0	0	0	0	3	0	4	0	0	0	0	0	7	0	3	1	0	0	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	7	14	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	1	0	1	0	5	0	0	13	0	1	2	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1269_3	14	84	0	1	0	0	0	0	0	0	520	0	0	19	0	0	0	0	0	0	0	1	0	0	0	248	0	0	0	0	0	46	0	245	1	0	23	26	0	95	0	0	0	0	0	17	0	0	0	0	0	0	0	67	6	0	43	6	0	0	0	3	23	0	0	0	0	16	0	9	0	8	0	0	57	0	0	0	0	29	0	0	0	2	12	0	8	31	6	8	0	4	0	0	0	0	31	0	0	0	0	0	2	68	0	4	1	0	0	0	0	0	0	0	0	0	11	18	0	0	9	0	3	0	0	10	0	0	5	5	0	0	0	2	0	0	1	0	0	1	1	0	0	1	0	0	0	2	3	0	4	0	3	0	0	0	0	1	0	0	0	37	0	0	0	0	0	1	0	0	2	0	6	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0
d41_1270_1	21	0	675	2	0	1	168	0	0	0	0	0	0	0	0	0	14	16	287	0	549	0	0	0	0	0	0	1	0	0	0	45	0	0	0	0	1	21	0	37	393	0	0	0	0	28	0	0	0	0	0	0	0	178	0	0	13	2	0	0	114	0	24	0	4	0	0	6	0	0	0	16	0	0	12	1	30	0	0	5	2	0	0	14	3	0	0	13	2	1	5	4	3	1	0	9	0	4	0	18	1	4	2	13	0	0	17	1	0	0	0	0	3	0	0	0	1	6	0	0	0	0	11	0	0	0	0	0	2	0	1	0	2	3	5	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	3	1	0	1	0	0	1	0	1	0	0	1	0	0	2	0	0	1	0	0	2	1	0	2	0	0	0	1	0	0	0	0	0	0	1	3	0
d41_1270_2	27	0	533	11	0	0	189	0	1	0	0	0	0	0	0	0	9	30	218	0	594	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	59	0	65	522	0	0	0	0	23	0	0	0	0	0	0	0	207	8	0	5	0	1	0	122	13	1	0	0	0	0	3	0	2	0	7	0	0	6	0	12	0	0	1	3	0	0	28	0	0	1	12	2	2	12	4	4	0	0	2	0	2	0	7	0	3	0	1	1	0	4	0	0	0	0	0	11	0	0	1	6	0	0	0	0	0	12	0	0	0	0	7	8	0	0	0	1	1	6	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	2	0	5	0	0	0	0	1	1	1	2	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
d41_1270_3	5	1	609	8	0	0	137	0	0	0	0	0	0	0	0	0	6	6	340	1	356	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	34	0	44	307	0	0	0	0	69	0	0	0	0	0	1	0	132	3	0	2	4	0	0	75	4	3	0	4	0	0	34	0	1	0	13	0	0	17	4	31	0	0	12	4	0	0	34	7	0	0	17	3	4	34	11	4	50	0	10	0	1	1	59	5	9	3	2	11	4	10	0	0	0	0	2	8	0	0	0	29	6	0	0	0	0	33	0	6	8	0	5	7	2	0	0	14	3	11	0	0	0	0	36	1	0	0	0	0	0	0	0	2	0	4	0	6	0	1	0	0	4	6	0	15	0	10	0	0	3	0	5	0	0	0	1	4	5	0	0	2	0	0	0	1	3	2	2	0	0	1	0	0	0	0	0	0	2	0	0
d41_1271_1	14	328	0	0	0	0	139	0	0	0	775	0	0	2	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	164	0	120	0	0	19	70	10	127	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	1	0	0	0	1	14	0	5	0	0	3	0	1	0	2	0	0	11	0	0	0	0	12	2	0	0	0	0	0	0	1	0	2	6	0	1	0	0	3	1	5	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	12	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	7	0	0	1	0	0	0	0	0	0	1	0	0
d41_1271_2	18	254	1	0	0	0	116	0	0	0	769	0	0	1	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	99	0	259	0	0	45	26	4	110	0	0	0	0	0	1	0	0	0	0	0	0	0	179	0	0	0	2	0	0	0	8	12	0	0	0	0	4	0	0	0	1	0	0	43	0	0	0	0	4	1	0	0	0	2	0	0	1	0	1	6	1	0	0	0	6	1	19	0	1	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0
d41_1271_3	28	389	1	3	0	0	90	0	0	0	975	0	0	0	0	0	44	0	0	1	1	1	0	0	0	0	0	0	0	0	0	63	0	72	0	0	8	31	7	153	0	0	0	0	0	1	0	0	0	0	0	0	0	168	0	0	0	3	0	0	0	3	9	0	1	0	0	2	0	0	0	0	0	0	8	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	2	1	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
d41_1272_1	19	524	377	0	0	0	52	0	511	0	46	0	0	0	0	0	22	28	209	291	152	233	0	0	0	0	0	0	0	0	0	54	0	0	0	0	5	62	0	76	18	0	0	0	0	7	27	0	0	0	0	0	0	0	7	0	0	3	17	0	0	10	7	0	2	0	0	12	0	2	0	1	0	0	0	1	6	0	0	2	1	0	0	9	2	0	0	4	2	2	3	0	2	0	0	0	0	0	0	4	2	8	0	1	1	0	3	0	0	0	0	4	0	0	0	0	11	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	3	2	1	0	0	0	0	2	0	1	0	0	0	0	0	3	1	0	0	0	4	0	0	0	2	3	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0
d41_1272_2	76	412	160	63	0	0	241	0	986	0	26	0	0	0	0	0	15	19	161	182	147	161	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	120	0	17	16	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0
d41_1272_3	10	598	213	3	0	0	20	0	397	0	61	0	0	0	0	0	16	4	155	165	89	193	0	0	0	1	0	0	0	0	0	29	0	1	1	0	5	31	0	39	13	0	0	0	0	49	23	0	0	0	0	0	0	0	63	0	0	11	8	0	0	4	4	0	20	1	1	41	0	0	0	26	0	0	0	0	30	0	0	4	43	0	0	11	2	0	0	16	3	4	38	2	2	0	0	0	6	0	0	44	20	68	14	2	11	7	0	0	0	0	0	1	6	0	0	0	17	4	0	3	0	0	12	0	2	8	0	1	0	0	0	0	9	5	23	0	0	0	0	15	0	0	0	0	0	0	0	2	3	0	8	0	1	0	1	0	6	4	11	1	6	21	9	0	0	0	0	0	0	0	0	6	1	1	0	0	0	0	2	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0
d41_1273_1	31	409	238	0	0	0	75	0	0	0	0	0	0	1	0	0	32	23	164	403	310	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	40	363	0	0	0	0	27	0	0	0	0	0	0	0	195	4	0	1	9	49	0	82	7	2	0	0	0	0	3	0	0	0	1	0	0	2	0	2	0	0	8	0	0	0	3	3	0	0	4	0	6	0	10	9	0	0	0	1	0	0	2	8	15	0	6	0	0	0	0	0	0	0	7	1	0	0	0	6	1	0	1	3	0	23	0	1	0	0	0	2	0	0	1	2	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	1	5	0	0	8	0	0	0	0	0	2	0	0	1	0	1	3	0	0	0	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
d41_1273_3	66	355	288	0	0	0	67	0	0	0	0	0	0	1	0	0	28	15	151	338	162	208	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	39	321	0	0	0	0	27	0	0	0	0	0	0	0	157	21	0	0	13	10	0	83	9	12	0	4	0	0	19	0	1	0	13	0	0	0	14	12	0	0	9	5	0	0	43	10	0	0	16	0	4	0	6	2	0	0	0	1	0	0	16	28	23	30	8	2	11	6	0	0	0	0	4	6	0	0	1	21	2	0	1	3	0	15	0	4	0	0	3	1	0	0	0	3	2	19	0	0	0	0	13	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	4	4	1	7	1	1	4	0	4	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
d41_1275_1	14	288	2	1	0	0	29	0	0	0	0	0	0	2	0	1	20	3	105	183	161	258	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	214	0	0	0	0	173	128	0	0	0	0	0	0	88	150	0	0	16	0	0	0	1	3	0	1	1	0	49	0	0	0	29	0	0	0	3	34	0	0	20	1	0	1	122	33	0	0	61	2	12	21	15	4	2	0	0	4	0	0	33	4	85	21	1	6	7	8	1	0	0	0	16	22	0	0	1	68	7	0	22	3	0	19	0	4	4	0	4	3	2	0	0	26	2	9	3	0	0	5	10	0	0	0	0	0	0	0	0	0	0	14	0	8	0	0	0	0	6	11	0	6	0	2	1	0	2	0	2	0	0	0	6	6	11	0	0	3	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
d41_1275_2	11	271	0	1	0	1	98	0	1	0	0	0	0	2	0	0	5	7	227	242	261	280	0	0	0	0	0	0	0	0	0	3	0	11	1	0	13	9	0	0	336	0	0	0	0	54	146	0	0	0	0	0	0	151	29	0	1	3	1	0	0	5	13	0	0	1	0	74	0	0	0	17	0	0	0	2	20	0	0	15	2	0	0	84	18	0	0	32	0	5	13	9	2	9	0	5	1	0	0	19	1	17	16	0	6	6	15	0	0	0	0	0	19	0	0	1	39	8	0	24	3	0	10	0	4	5	0	1	6	0	0	0	7	4	16	3	0	0	1	6	0	1	0	0	0	0	0	2	5	0	4	0	11	0	0	0	0	3	5	1	4	0	2	0	0	4	0	1	0	0	0	0	0	2	0	0	2	0	1	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
d41_1275_3	22	274	0	0	0	0	89	0	0	0	0	0	0	0	0	0	19	35	186	342	220	322	0	0	0	0	0	0	0	0	0	34	0	1	0	0	0	9	0	0	352	0	1	0	0	61	108	0	0	0	0	0	0	154	43	0	0	2	0	0	0	1	0	0	0	0	0	5	0	0	0	13	0	0	0	5	41	0	0	11	0	0	0	39	28	0	0	44	3	2	19	9	7	1	0	0	2	0	0	24	0	21	12	6	4	0	11	0	0	0	0	1	18	0	0	0	17	3	0	10	9	0	9	0	1	2	0	2	1	0	0	0	5	2	8	4	0	0	2	2	2	0	0	0	0	0	0	3	1	0	11	0	3	0	0	0	0	0	1	1	0	0	2	0	0	3	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	1	1	0	0	6	0	0	0	0	0	0	1	0	0
d41_1291_1	0	0	767	105	0	1	76	0	1	0	1	59	0	0	0	0	0	75	0	0	1	0	0	0	0	0	0	0	104	111	1	0	0	0	455	121	0	6	0	0	0	0	80	0	138	0	0	279	163	0	0	0	0	0	0	0	0	1	0	0	0	0	0	148	0	0	0	0	57	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0
d41_1291_2	19	0	581	129	0	0	58	1	0	0	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	25	30	0	0	0	0	706	150	0	3	0	0	0	0	76	0	179	0	0	195	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	83	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
d41_1291_3	5	1	770	116	0	0	37	0	0	0	0	16	0	0	0	0	0	46	1	0	0	0	0	0	0	0	0	0	24	62	0	0	1	0	512	86	0	7	0	0	0	0	92	0	230	0	0	311	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	63	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	20	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0
d41_1292_1	31	853	296	49	29	427	17	203	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	2	0	0	9	0	35	0	0	0	0	0	0	28	10	31	0	0	0	3	13	0	0	120	79	0	30	74	0	24	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	1	7	0	0	1	0	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	3	5	0	0	0	3	0	0	0	0	0	1	10	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	6	0	4	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
