feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00066	Otu00067	Otu00069	Otu00070	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00082	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00146	Otu00148	Otu00150	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00178	Otu00179	Otu00183	Otu00185	Otu00186	Otu00187	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00215	Otu00217	Otu00220	Otu00221	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00236	Otu00237	Otu00239	Otu00243	Otu00245	Otu00246	Otu00247	Otu00248	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00284	Otu00287	Otu00300	Otu00301	Otu00302	Otu00306	Otu00308	Otu00309	Otu00324	Otu00330	Otu00336	Otu00337	Otu00341	Otu00343	Otu00352	Otu00362	Otu00369	Otu00370	Otu00372	Otu00376	Otu00388	Otu00403	Otu00406	Otu00411	Otu00418	Otu00434	Otu00446	Otu00447	Otu00448	Otu00454	Otu00487	Otu00488	Otu00513
d19_1207_4	5.28540221886225	8.24792751344359	10.6284455401372	7.27612440527424	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	6.12928301694497	-1	-1	-1	5.08746284125034	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	8.21916852046216	4.8073549220576	-1	-1	-1	-1	-1	7.72109918870718	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	4.70043971814109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	3.4594316186373	-1	5.61470984411521	4.39231742277876	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.08746284125034	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d19_1209_1	5.24792751344359	1	9.67948009950545	1.58496250072116	-1	1	5.70043971814109	-1	8.93073733756289	-1	6.04439411935845	-1	-1	6.14974711950468	-1	1.58496250072116	2	-1	5.55458885167764	5.85798099512757	6.84549005094437	7.10852445677817	-1	-1	-1	-1	5.24792751344359	2.32192809488736	-1	-1	6.37503943134692	5.24792751344359	-1	-1	-1	-1	5.28540221886225	4.52356195605701	-1	5.49185309632967	2.32192809488736	-1	-1	-1	-1	4.95419631038687	2.8073549220576	-1	-1	6.74146698640115	-1	-1	-1	-1	3.70043971814109	-1	2.32192809488736	-1	2.58496250072116	-1	2.32192809488736	2	1	-1	3.90689059560852	3.90689059560852	-1	5.08746284125034	-1	3.58496250072116	-1	1	-1	4.90689059560852	-1	0	3.58496250072116	-1	-1	-1	-1	-1	-1	2	3.8073549220576	-1	1	2.32192809488736	4.24792751344359	-1	2	1.58496250072116	-1	1	-1	3.16992500144231	-1	-1	2	3.32192809488736	0	1.58496250072116	-1	4.52356195605701	2.32192809488736	2.32192809488736	2	-1	3.4594316186373	-1	-1	2	2.8073549220576	-1	-1	-1	-1	3.90689059560852	-1	-1	1	-1	4.24792751344359	-1	2.32192809488736	1.58496250072116	-1	1	-1	6.65821148275179	1.58496250072116	-1	1.58496250072116	1.58496250072116	0	-1	-1	-1	2	1	1.58496250072116	2	-1	3	-1	-1	-1	-1	2.32192809488736	-1	0	0	0	-1	-1	-1	1.58496250072116	0	-1	-1	2	1.58496250072116	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	2	0	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d19_1209_2	5.61470984411521	2.32192809488736	9.16992500144231	4	-1	-1	7.65821148275179	-1	9.35314682549808	-1	6.94251450533924	-1	0	3.8073549220576	-1	5.24792751344359	5.8073549220576	0	5.4594316186373	7.07681559705083	7.3037807481771	7.31288295528436	-1	-1	-1	-1	6.49185309632967	2.58496250072116	-1	-1	6.53915881110803	6.4262647547021	-1	-1	-1	-1	1	5.49185309632967	-1	4.4594316186373	4	-1	-1	-1	-1	1.58496250072116	3.16992500144231	-1	-1	6.84549005094437	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	3.70043971814109	-1	4	3.4594316186373	-1	-1	1	1	-1	0	-1	-1	-1	0	-1	5.4262647547021	-1	-1	2	-1	-1	-1	-1	-1	0	0	0	-1	2	-1	3	2	-1	-1	0	-1	-1	0	-1	1.58496250072116	0	-1	-1	2.58496250072116	-1	1	-1	-1	-1	-1	1.58496250072116	-1	-1	1.58496250072116	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	0	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	0	-1	0	-1	-1	-1	-1	0	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
d19_1209_3	7.10852445677817	4	10.0251395622785	6.64385618977472	-1	-1	0	-1	8.93957921431469	-1	5.28540221886225	-1	-1	5.83289001416474	-1	3.70043971814109	3.70043971814109	-1	5.8073549220576	6.4757334309664	6.74146698640115	6.4093909361377	-1	-1	-1	-1	5.85798099512757	1.58496250072116	-1	-1	6.55458885167764	6.44294349584873	-1	-1	-1	-1	-1	6.39231742277876	-1	6.35755200461808	3.16992500144231	-1	-1	-1	-1	0	0	-1	-1	6.10852445677817	-1	-1	-1	-1	1	-1	3.32192809488736	0	3.4594316186373	-1	4	1.58496250072116	-1	-1	1	0	-1	3.16992500144231	-1	-1	-1	-1	-1	3.4594316186373	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	1.58496250072116	1	2.58496250072116	2.32192809488736	0	-1	0	-1	-1	1.58496250072116	-1	0	-1	-1	-1	2.32192809488736	-1	2.58496250072116	-1	-1	1	-1	1	-1	-1	0	-1	-1	-1	-1	0	2.32192809488736	-1	-1	-1	-1	2.8073549220576	-1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1.58496250072116	0	-1	0	-1	-1	-1	-1	1.58496250072116	-1	0	1.58496250072116	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d19_1209_4	5.8073549220576	4.39231742277876	8.88569637333939	6.62935662007961	-1	-1	7.8008998999203	-1	8.61470984411521	-1	7.3037807481771	-1	-1	3.8073549220576	-1	5.83289001416474	6.3037807481771	-1	6.20945336562895	7.70043971814109	6.93073733756289	7.53138146051631	-1	0	-1	-1	6.14974711950468	-1	-1	-1	6.7279204545632	6.58496250072116	-1	-1	-1	2	3.70043971814109	5.04439411935845	-1	5.35755200461808	5.4262647547021	-1	-1	-1	-1	1.58496250072116	2	-1	-1	6.96578428466209	-1	-1	-1	-1	1.58496250072116	-1	0	0	3.90689059560852	-1	4.52356195605701	1.58496250072116	0	-1	1	3	-1	2.58496250072116	-1	-1	-1	0	-1	5.04439411935845	2	-1	2	-1	-1	-1	1	-1	-1	-1	0	-1	-1	1	0	0	1.58496250072116	-1	0	0	-1	-1	1.58496250072116	0	0	0	0	1.58496250072116	3.16992500144231	2	-1	-1	-1	-1	3	-1	-1	0	0	-1	-1	0	-1	2.58496250072116	-1	-1	0	-1	1.58496250072116	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	0	-1	-1	-1	1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d19_1268_1	7.12928301694497	3.70043971814109	8.95128471496697	2.32192809488736	-1	-1	4.75488750216347	-1	9.43671154213721	-1	6.53915881110803	-1	-1	3.90689059560852	-1	4.95419631038687	6.10852445677817	3	6.79441586635011	6.95419631038687	7.8073549220576	7.03342300153745	-1	-1	-1	-1	6.65821148275179	-1	-1	-1	6.22881869049588	2.8073549220576	-1	3.8073549220576	0	-1	-1	2.58496250072116	-1	5.4594316186373	6.04439411935845	-1	-1	-1	-1	1	2.32192809488736	-1	-1	5.6724253419715	-1	-1	-1	-1	2	-1	-1	2	5.61470984411521	-1	4.85798099512757	3.32192809488736	2	-1	4.32192809488736	-1	5.95419631038687	1.58496250072116	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	3.32192809488736	3	-1	-1	-1	2.58496250072116	-1	-1	1	2	1	2.8073549220576	-1	2	0	-1	0	0	0	2	0	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	1.58496250072116	-1	-1	0	-1	0	-1	-1	-1	-1	2	-1	-1	0	-1	-1	2.32192809488736	-1	-1	-1	1	2.32192809488736	-1	-1	-1	-1	2.58496250072116	0	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	1.58496250072116	1	0	0	-1	-1	-1	1.58496250072116	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	1	-1
d19_1268_2	6.33985000288462	6.28540221886225	9.0389189892923	0	-1	-1	2.58496250072116	-1	9.02790599656988	-1	6.65821148275179	-1	-1	1.58496250072116	-1	-1	8.63662462054365	4.64385618977472	4	4.90689059560852	7.62205181945638	6.39231742277876	-1	-1	-1	-1	5.70043971814109	-1	-1	-1	5.35755200461808	6.68650052718322	-1	3.16992500144231	-1	-1	-1	4.90689059560852	-1	4.64385618977472	4.16992500144231	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	5.83289001416474	-1	-1	-1	0	3.8073549220576	-1	2.32192809488736	1	5.4594316186373	-1	2.8073549220576	4.85798099512757	3.16992500144231	-1	6.3037807481771	0	6.4262647547021	1	-1	4.16992500144231	-1	0	-1	-1	-1	1	-1	-1	-1	5.39231742277876	3.8073549220576	-1	-1	2	1.58496250072116	-1	1	0	0	-1	1	-1	3.32192809488736	0	-1	0	-1	2.32192809488736	1	-1	-1	-1	1.58496250072116	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	1.58496250072116	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	2.8073549220576	0	-1	-1	0	2.8073549220576	-1	-1	-1	-1	-1	-1	2	1	-1	2.58496250072116	-1	-1	-1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	1	-1	0	-1	0	-1	-1	0	-1	-1	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	3.32192809488736	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	-1
d19_1268_3	5.4262647547021	6.39231742277876	8.91587937883577	1	-1	-1	4.32192809488736	-1	9.01122725542325	-1	6.04439411935845	-1	-1	1	-1	5.39231742277876	6.37503943134692	3.90689059560852	6.76818432477693	6.12928301694497	7.93073733756289	7.01122725542325	-1	-1	-1	-1	5.32192809488736	-1	-1	-1	5.4594316186373	5.75488750216347	-1	4.95419631038687	-1	-1	-1	3.16992500144231	-1	4.75488750216347	5.4262647547021	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	6.32192809488736	-1	-1	-1	-1	3.4594316186373	-1	0	3.58496250072116	5.39231742277876	-1	4.24792751344359	4.08746284125034	4.75488750216347	-1	5.97727992349992	-1	6.39231742277876	1	-1	4.64385618977472	-1	1	-1	0	-1	1	-1	-1	-1	4.75488750216347	4.58496250072116	-1	-1	3.32192809488736	3.58496250072116	-1	2	1	2	1	2	2.32192809488736	3.90689059560852	0	-1	2	-1	-1	0	-1	0	-1	1	2.32192809488736	2.32192809488736	-1	-1	-1	-1	-1	-1	3.4594316186373	0	-1	-1	1	-1	0	-1	-1	1	-1	-1	-1	0	1.58496250072116	-1	-1	0	3.16992500144231	-1	-1	1	3.32192809488736	0	-1	-1	-1	3.32192809488736	1.58496250072116	3.16992500144231	2.32192809488736	-1	1	-1	-1	-1	-1	1	-1	0	-1	0	-1	-1	-1	-1	0	3	-1	0	-1	-1	0	-1	2	-1	1	-1	-1	1	0	0	3.70043971814109	-1	-1	0	-1	-1	-1	0	-1	2.32192809488736	0	-1	-1	-1	-1	-1	-1	2	-1	-1	0	-1	-1
d19_1269_1	1.58496250072116	7.85174904141606	0	-1	-1	-1	5.39231742277876	-1	4.85798099512757	-1	6.8073549220576	-1	-1	-1	-1	0	5.7279204545632	-1	6.62935662007961	-1	4.24792751344359	5.16992500144231	-1	-1	-1	5.55458885167764	-1	-1	-1	-1	-1	6.04439411935845	-1	2.32192809488736	-1	-1	4.24792751344359	2.58496250072116	4.24792751344359	6.12928301694497	-1	-1	-1	-1	-1	-1	6.58496250072116	-1	-1	-1	-1	-1	-1	5.24792751344359	-1	-1	-1	3.32192809488736	-1	-1	5.78135971352466	2.8073549220576	3.16992500144231	-1	4.39231742277876	-1	7.13955135239879	3.8073549220576	-1	2.8073549220576	-1	3.58496250072116	-1	-1	6.75488750216347	-1	-1	-1	-1	5.55458885167764	5.52356195605701	-1	-1	6.83289001416474	4.08746284125034	-1	0	3.32192809488736	0	0	2.8073549220576	2.8073549220576	-1	-1	-1	-1	3.58496250072116	2.32192809488736	-1	5.95419631038687	2.8073549220576	-1	-1	2	-1	3.70043971814109	1	-1	-1	-1	-1	2	5.16992500144231	-1	-1	-1	3.90689059560852	4.52356195605701	-1	1.58496250072116	0	-1	0	-1	0	-1	-1	1	2	0	-1	-1	0	0	1	-1	-1	-1	4.70043971814109	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	2	-1	1.58496250072116	-1	-1	-1	-1	0	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	2	1	2	1	-1	-1	-1	-1	-1	-1	1.58496250072116	1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	0	1	-1
d19_1269_2	4.32192809488736	8.65105169117893	0	-1	-1	-1	5.12928301694497	-1	5.08746284125034	-1	6.91886323727459	-1	-1	1	-1	-1	6.61470984411521	-1	7.16992500144231	-1	3.70043971814109	3.4594316186373	-1	-1	-1	5.7279204545632	-1	-1	-1	-1	-1	6.20945336562895	-1	6.35755200461808	-1	-1	3	5.24792751344359	4.75488750216347	6.12928301694497	-1	-1	-1	-1	-1	0	5.75488750216347	-1	-1	-1	-1	-1	-1	5.97727992349992	-1	-1	-1	4.16992500144231	-1	-1	6.65821148275179	2	1	-1	4.24792751344359	0	7.10852445677817	3.90689059560852	-1	4	-1	1.58496250072116	-1	-1	5.61470984411521	-1	-1	-1	-1	6.12928301694497	5.16992500144231	-1	-1	3	2.8073549220576	-1	0	1.58496250072116	0	1.58496250072116	2.58496250072116	1	-1	-1	-1	-1	3.90689059560852	2	1	1.58496250072116	3	-1	-1	1	-1	1	1	-1	-1	-1	-1	2.8073549220576	4	-1	-1	-1	2.58496250072116	3.32192809488736	-1	0	3.8073549220576	-1	-1	-1	-1	-1	-1	1	2	3	-1	-1	2.58496250072116	1.58496250072116	-1	-1	-1	-1	5.70043971814109	0	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	0	2.8073549220576	-1	1	-1	-1	-1	0	-1	-1	-1	-1	1	2.32192809488736	1	-1	-1	0	-1	-1	-1	-1	-1	-1	1	1.58496250072116	-1
d19_1269_3	2.8073549220576	7.24792751344359	-1	-1	-1	-1	-1	-1	5.64385618977472	-1	6.44294349584873	-1	-1	1.58496250072116	-1	-1	2.8073549220576	-1	6.94251450533924	-1	-1	4.16992500144231	-1	-1	-1	5	-1	-1	-1	-1	-1	5	-1	7.91288933622996	-1	-1	1.58496250072116	1.58496250072116	3.90689059560852	6.04439411935845	-1	-1	-1	-1	-1	0	5.52356195605701	-1	-1	0	-1	-1	-1	7.3037807481771	4.24792751344359	-1	1.58496250072116	2.32192809488736	-1	-1	5.70043971814109	2	2	-1	5.83289001416474	-1	5.83289001416474	4.95419631038687	-1	0	-1	2.32192809488736	-1	-1	6.18982455888002	-1	-1	-1	-1	5.58496250072116	6.88264304936184	-1	-1	6.02236781302845	2.8073549220576	-1	-1	3	1.58496250072116	1.58496250072116	3.70043971814109	3.8073549220576	-1	-1	-1	-1	4.32192809488736	0	-1	3.4594316186373	4	-1	1	3	-1	3.32192809488736	0	-1	-1	-1	-1	2	4.16992500144231	-1	-1	-1	4	2	-1	2.58496250072116	-1	-1	0	-1	1	3	-1	-1	-1	1	-1	-1	1.58496250072116	0	0	-1	-1	-1	3.4594316186373	1.58496250072116	-1	-1	-1	3.32192809488736	-1	-1	-1	-1	1	-1	3.16992500144231	-1	1.58496250072116	-1	-1	-1	-1	1	-1	-1	0	0	-1	-1	-1	-1	-1	0	-1	0	1	-1	0	-1	-1	-1	-1	-1	2	-1	0	2	1	1.58496250072116	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	1	-1
d19_1270_1	4.16992500144231	6.22881869049588	9.41362792902417	5.88264304936184	-1	-1	6.83289001416474	-1	9.76487159073609	-1	7.01122725542325	-1	-1	1	-1	-1	2.32192809488736	3.90689059560852	5.95419631038687	0	7.86418614465428	7.4093909361377	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	5.12928301694497	6.78135971352466	-1	-1	-1	-1	-1	4.16992500144231	-1	6.56985560833095	-1	-1	-1	-1	-1	-1	3.70043971814109	-1	-1	4.85798099512757	-1	-1	-1	-1	0	-1	2	1	3.8073549220576	-1	4.52356195605701	3.70043971814109	2.58496250072116	-1	-1	-1	-1	2	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	1.58496250072116	-1	1	-1	2.32192809488736	-1	2.32192809488736	-1	-1	0	-1	2	-1	1	-1	4.90689059560852	-1	-1	-1	0	-1	-1	0	0	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	3.4594316186373	-1	-1	-1	1	1	-1	-1	-1	-1	1.58496250072116	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	3.70043971814109	-1	-1	-1	-1	-1	1.58496250072116	0	-1	-1	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1
d19_1270_2	6.08746284125034	9.71938882094208	8.81378119121704	6.04439411935845	-1	0	6.33985000288462	-1	7.92481250360578	-1	7.39231742277876	-1	-1	0	-1	1	-1	3.70043971814109	6.20945336562895	2.58496250072116	7.77478705960117	7.24792751344359	-1	-1	-1	-1	3.70043971814109	-1	-1	-1	3.70043971814109	7.13955135239879	-1	-1	0	-1	0	4.75488750216347	-1	6.24792751344359	2	-1	-1	-1	-1	-1	3.90689059560852	-1	-1	5.4594316186373	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	4.24792751344359	-1	2.32192809488736	2	3.16992500144231	-1	2.32192809488736	-1	-1	0	-1	1	-1	0	-1	-1	-1	2	-1	-1	-1	-1	0	-1	-1	2.32192809488736	2.58496250072116	-1	-1	2.58496250072116	-1	1	2	0	1	3.32192809488736	-1	3.58496250072116	-1	-1	1.58496250072116	2.32192809488736	-1	-1	0	-1	1.58496250072116	-1	-1	-1	5.08746284125034	-1	-1	-1	2	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	1.58496250072116	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	-1	-1	0	-1	0	1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	-1	0	0	-1	-1	-1	-1	-1	0	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1
d19_1270_3	3.16992500144231	4.70043971814109	9.29001884693262	3.16992500144231	0	-1	6.33985000288462	-1	8.6582114827518	-1	6.94251450533924	-1	-1	3.32192809488736	-1	6.39231742277876	1	2	5.4594316186373	3.58496250072116	7.24792751344359	6.85798099512757	-1	-1	-1	-1	3.4594316186373	-1	-1	-1	5.58496250072116	5.97727992349992	-1	-1	-1	-1	-1	3.4594316186373	-1	6.70043971814109	-1	-1	-1	-1	-1	0	3.8073549220576	-1	-1	5.78135971352466	-1	-1	-1	-1	5.70043971814109	-1	2.32192809488736	3.4594316186373	3	-1	4.4594316186373	2	2	-1	-1	0	-1	3.16992500144231	-1	3.32192809488736	-1	2.8073549220576	-1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	6.08746284125034	-1	-1	4.24792751344359	0	2.8073549220576	4.58496250072116	4.08746284125034	1	5.61470984411521	-1	3.70043971814109	-1	1.58496250072116	-1	5.16992500144231	4.08746284125034	-1	1	0	5.4594316186373	-1	5.24792751344359	-1	6.37503943134692	-1	-1	-1	4.4594316186373	-1	-1	-1	4.24792751344359	2.8073549220576	-1	-1	-1	-1	2.32192809488736	-1	0	4.4594316186373	-1	2.32192809488736	2.8073549220576	0	-1	-1	3	2.32192809488736	-1	0	-1	-1	0	5.78135971352466	-1	-1	-1	-1	-1	0	-1	-1	1	-1	2.8073549220576	-1	3.32192809488736	-1	1	-1	-1	-1	1	-1	3.58496250072116	0	1.58496250072116	0	-1	1.58496250072116	-1	1.58496250072116	-1	-1	-1	-1	1.58496250072116	1	-1	-1	1	-1	1.58496250072116	0	1.58496250072116	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1
d19_1271_1	4	7.97727992349992	1	3.58496250072116	-1	-1	6.90689059560852	-1	5.78135971352466	-1	7.97727992349992	-1	0	0	-1	-1	6.96578428466209	-1	7.4178525148859	-1	5.85798099512757	6.20945336562895	-1	-1	-1	5.52356195605701	-1	-1	-1	-1	-1	5.8073549220576	-1	-1	-1	-1	4.24792751344359	3.70043971814109	3.70043971814109	5.39231742277876	-1	-1	-1	-1	-1	-1	6.55458885167764	-1	-1	-1	-1	-1	-1	7.76155123244448	-1	-1	-1	0	-1	-1	3.4594316186373	1	4.58496250072116	-1	4.70043971814109	-1	6.7279204545632	2.8073549220576	-1	2	-1	1.58496250072116	-1	-1	3.32192809488736	-1	-1	-1	-1	3.16992500144231	5.20945336562895	-1	-1	-1	3	-1	-1	2.8073549220576	-1	2.32192809488736	3.58496250072116	-1	-1	-1	-1	1	2.32192809488736	3	1	1.58496250072116	1	0	-1	1	-1	2	1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	0	2	2.8073549220576	-1	-1	2	-1	1	-1	0	-1	-1	0	2.58496250072116	-1	-1	-1	1.58496250072116	-1	0	-1	-1	-1	4.90689059560852	1	-1	-1	-1	0	-1	0	-1	0	-1	-1	2	-1	1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	1.58496250072116	0	-1	-1	-1	-1	2.32192809488736	-1	0	2	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	1.58496250072116	2.58496250072116	-1
d19_1271_2	2.32192809488736	8.3037807481771	1.58496250072116	-1	-1	-1	5.75488750216347	-1	3.90689059560852	-1	7.35755200461808	-1	-1	-1	-1	-1	5.4262647547021	-1	6.88264304936184	-1	4.70043971814109	5.49185309632967	-1	-1	-1	5.4594316186373	-1	-1	-1	-1	-1	3.70043971814109	-1	5.08746284125034	-1	-1	6.4262647547021	0	3.58496250072116	4.4594316186373	-1	-1	-1	-1	-1	-1	5.8073549220576	-1	-1	-1	-1	-1	-1	7.19967234483636	-1	-1	-1	1	-1	0	2.58496250072116	2.32192809488736	4.32192809488736	-1	6.71424551766612	-1	5.28540221886225	3.70043971814109	-1	2.58496250072116	-1	3.70043971814109	-1	-1	6.28540221886225	3.16992500144231	-1	-1	-1	5.20945336562895	6.83289001416474	-1	-1	-1	4.52356195605701	-1	0	3.16992500144231	2.32192809488736	4.08746284125034	5.78135971352466	0	-1	-1	-1	3.4594316186373	2.32192809488736	1	1	4.52356195605701	1	2	0	-1	-1	5.20945336562895	3.58496250072116	-1	-1	-1	-1	1.58496250072116	1	-1	-1	-1	2	5.52356195605701	-1	-1	2.58496250072116	-1	1	-1	1	-1	-1	2.32192809488736	-1	-1	-1	-1	2.58496250072116	2	2	-1	-1	-1	2.8073549220576	2.58496250072116	-1	-1	-1	3	-1	-1	-1	0	2.32192809488736	-1	1.58496250072116	-1	1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	2.8073549220576	0	-1	-1	-1	-1	-1	-1	-1	2	1	2.32192809488736	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	2.32192809488736	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	-1
